Points0,Points1,Points2,,intensity,filtered
83,189.8448519,119,,889.7904,0
111,189.8448519,175,,679.828,3.572
81,189.8448519,156,,618.357,4.9874
97,189.8448519,59,,1157.4404,2.837
27,189.8448519,142,,875.778,0
80,189.8448519,66,,1075.0864,0.2476
70,189.8448519,124,,774.8162,0
61,189.8448519,26,,884.2204,0.2406
139,189.8448519,58,,1069.9392,2.6886
137,189.8448519,163,,739.0166,2.7
169,189.8448519,131,,708.1942,0
0,189.8448519,127,,1202.8788,3.8394
68,189.8448519,66,,833.0456,0
52,189.8448519,144,,847.512,0
183,189.8448519,94,,681.275,3.2272
57,189.8448519,61,,996.1312,0
94,189.280677,0,,1317.161,6.75
174,189.280677,8,,913.4892,3.6168
97,189.280677,5,,1218.4248,15.8686
103,189.280677,27,,1236.1574,0
143,189.280677,50,,989.6408,0
163,189.280677,70,,949.6224,3.1708
162,189.280677,95,,1141.238,0
138,189.280677,110,,1061.5714,0
107,189.280677,117,,1076.6286,1.8856
97,189.280677,104,,909.6044,7.2248
114,189.280677,93,,895.819,5.0242
121,189.280677,75,,1048.176,0
178,189.280677,153,,675.7116,0
148,189.280677,176,,682.936,0
7,189.280677,178,,1047.7822,0
2,189.280677,168,,1044.4614,0
17,189.280677,116,,1175.1288,1.0136
31,189.280677,41,,1067.5876,0
116,189.280677,146,,760.5022,2.0976
118,189.280677,17,,957.1584,4.1292
149,189.280677,38,,789.1298,0
194,189.280677,154,,809.7236,9.4928
55,189.280677,167,,742.0108,0
59,189.280677,96,,1064.0802,0
83,189.280677,119,,888.1262,0
111,189.280677,175,,682.8656,3.0376
81,189.280677,156,,620.5444,2.1874
97,189.280677,59,,1160.2564,2.816
27,189.280677,142,,875.2466,0
80,189.280677,66,,1078.1378,3.0514
70,189.280677,124,,769.0304,0
61,189.280677,26,,884.4088,0.1884
139,189.280677,58,,1077.5748,7.6356
137,189.280677,163,,738.0166,0
169,189.280677,131,,711.6514,3.4572
0,189.280677,127,,1203.5214,0.6426
68,189.280677,66,,831.9628,0
52,189.280677,144,,841.018,0
183,189.280677,94,,681.0668,0
57,189.280677,61,,1002.824,6.6928
94,188.7165021,0,,1323.9666,6.8056
174,188.7165021,8,,918.1614,4.6722
97,188.7165021,5,,1227.2122,8.7874
103,188.7165021,27,,1245.5034,9.346
143,188.7165021,50,,997.6676,8.0268
163,188.7165021,70,,934.3414,0
162,188.7165021,95,,1140.6174,0
138,188.7165021,110,,1054.0658,0
107,188.7165021,117,,1070.2616,0
97,188.7165021,104,,909.4322,0
114,188.7165021,93,,902.7932,6.9742
121,188.7165021,75,,1042.2332,0
178,188.7165021,153,,677.4038,1.6922
148,188.7165021,176,,681.125,0
7,188.7165021,178,,1038.1078,0
2,188.7165021,168,,1042.8652,0
17,188.7165021,116,,1162.0366,0
31,188.7165021,41,,1062.2418,0
116,188.7165021,146,,748.584,0
118,188.7165021,17,,957.3084,0.15
149,188.7165021,38,,795.7876,6.6578
194,188.7165021,154,,816.8022,7.0786
55,188.7165021,167,,742.4732,0.4624
59,188.7165021,96,,1068.9124,4.8322
83,188.7165021,119,,878.1786,0
111,188.7165021,175,,685.403,2.5374
81,188.7165021,156,,617.747,0
97,188.7165021,59,,1166.6386,6.3822
27,188.7165021,142,,871.6686,0
80,188.7165021,66,,1081.4086,3.2708
70,188.7165021,124,,769.5464,0.516
61,188.7165021,26,,877.9074,0
139,188.7165021,58,,1049.909,0
137,188.7165021,163,,734.688,0
169,188.7165021,131,,704.4314,0
0,188.7165021,127,,1199.8264,0
68,188.7165021,66,,825.9028,0
52,188.7165021,144,,833.4242,0
183,188.7165021,94,,680.2272,0
57,188.7165021,61,,983.7048,0
94,188.1523272,0,,1307.4222,0
174,188.1523272,8,,918.428,0.2666
97,188.1523272,5,,1222.0872,0
103,188.1523272,27,,1242.0382,0
143,188.1523272,50,,1003.4122,5.7446
163,188.1523272,70,,935.0156,0.6742
162,188.1523272,95,,1139.4618,0
138,188.1523272,110,,1048.3916,0
107,188.1523272,117,,1072.051,1.7894
97,188.1523272,104,,902.9548,0
114,188.1523272,93,,899.3638,0
121,188.1523272,75,,1048.0428,5.8096
178,188.1523272,153,,674.2652,0
148,188.1523272,176,,681.0724,0
7,188.1523272,178,,1044.6294,6.5216
2,188.1523272,168,,1035.5286,0
17,188.1523272,116,,1155.7538,0
31,188.1523272,41,,1048.4,0
116,188.1523272,146,,749.3726,0.7886
118,188.1523272,17,,963.9834,6.675
149,188.1523272,38,,797.765,1.9774
194,188.1523272,154,,809.7832,0
55,188.1523272,167,,743.2392,0.766
59,188.1523272,96,,1071.5374,2.625
83,188.1523272,119,,876.4094,0
111,188.1523272,175,,687.4124,2.0094
81,188.1523272,156,,614.676,0
97,188.1523272,59,,1166.3112,0
27,188.1523272,142,,869.7676,0
80,188.1523272,66,,1076.6966,0
70,188.1523272,124,,769.7804,0.234
61,188.1523272,26,,884.0348,6.1274
139,188.1523272,58,,1040.8178,0
137,188.1523272,163,,737.0094,2.3214
169,188.1523272,131,,703.8314,0
0,188.1523272,127,,1188.5248,0
68,188.1523272,66,,828.0286,2.1258
52,188.1523272,144,,829.8568,0
183,188.1523272,94,,680.094,0
57,188.1523272,61,,977.1024,0
94,187.5881523,0,,1313.1388,5.7166
174,187.5881523,8,,912.7002,0
97,187.5881523,5,,1214.431,0
103,187.5881523,27,,1244.4382,2.4
143,187.5881523,50,,1013.8248,10.4126
163,187.5881523,70,,931.191,0
162,187.5881523,95,,1139.9476,0.4858
138,187.5881523,110,,1049.6172,1.2256
107,187.5881523,117,,1077.6752,5.6242
97,187.5881523,104,,899.9226,0
114,187.5881523,93,,896.8276,0
121,187.5881523,75,,1055.1594,7.1166
178,187.5881523,153,,677.9018,3.6366
148,187.5881523,176,,676.9946,0
7,187.5881523,178,,1038.1236,0
2,187.5881523,168,,1037.6998,2.1712
17,187.5881523,116,,1150.527,0
31,187.5881523,41,,1045.4458,0
116,187.5881523,146,,744.6568,0
118,187.5881523,17,,958.3148,0
149,187.5881523,38,,795.0598,0
194,187.5881523,154,,828.757,18.9738
55,187.5881523,167,,746.2838,3.0446
59,187.5881523,96,,1074.8036,3.2662
83,187.5881523,119,,878.3118,1.9024
111,187.5881523,175,,693.5062,6.0938
81,187.5881523,156,,610.9596,0
97,187.5881523,59,,1176.1482,9.837
27,187.5881523,142,,867.2552,0
80,187.5881523,66,,1103.2722,26.5756
70,187.5881523,124,,770.8198,1.0394
61,187.5881523,26,,875.655,0
139,187.5881523,58,,1050.681,9.8632
137,187.5881523,163,,739.6308,2.6214
169,187.5881523,131,,700.8514,0
0,187.5881523,127,,1193.3052,4.7804
68,187.5881523,66,,826.3028,0
52,187.5881523,144,,828.2664,0
183,187.5881523,94,,678.4212,0
57,187.5881523,61,,972.2976,0
94,187.0239774,0,,1314.35,1.2112
174,187.0239774,8,,907.789,0
97,187.0239774,5,,1213.981,0
103,187.0239774,27,,1240.1732,0
143,187.0239774,50,,1020.6016,6.7768
163,187.0239774,70,,930.9484,0
162,187.0239774,95,,1143.1476,3.2
138,187.0239774,110,,1041.6686,0
107,187.0239774,117,,1078.7382,1.063
97,187.0239774,104,,900.1518,0.2292
114,187.0239774,93,,900.5966,3.769
121,187.0239774,75,,1051.5332,0
178,187.0239774,153,,673.7172,0
148,187.0239774,176,,683.528,6.5334
7,187.0239774,178,,1045.8882,7.7646
2,187.0239774,168,,1041.6036,3.9038
17,187.0239774,116,,1150.6098,0.0828
31,187.0239774,41,,1039.4604,0
116,187.0239774,146,,752.6864,8.0296
118,187.0239774,17,,956.2752,0
149,187.0239774,38,,797.8042,2.7444
194,187.0239774,154,,819.4094,0
55,187.0239774,167,,742.8892,0
59,187.0239774,96,,1068.8822,0
83,187.0239774,119,,887.1476,8.8358
111,187.0239774,175,,689.6874,0
81,187.0239774,156,,605.271,0
97,187.0239774,59,,1177.3644,1.2162
27,187.0239774,142,,869.2572,2.002
80,187.0239774,66,,1129.3772,26.105
70,187.0239774,124,,769.3466,0
61,187.0239774,26,,868.5536,0
139,187.0239774,58,,1044.3848,0
137,187.0239774,163,,745.5974,5.9666
169,187.0239774,131,,707.297,6.4456
0,187.0239774,127,,1185.679,0
68,187.0239774,66,,827.0628,0.76
52,187.0239774,144,,831.9386,3.6722
183,187.0239774,94,,678.8816,0.4604
57,187.0239774,61,,973.3714,1.0738
94,186.4598025,0,,1322.3724,8.0224
174,186.4598025,8,,902.5556,0
97,186.4598025,5,,1207.4936,0
103,186.4598025,27,,1235.4204,0
143,186.4598025,50,,1015.632,0
163,186.4598025,70,,928.0968,0
162,186.4598025,95,,1152.776,9.6284
138,186.4598025,110,,1039.4886,0
107,186.4598025,117,,1078.0692,0
97,186.4598025,104,,899.4744,0
114,186.4598025,93,,892.7104,0
121,186.4598025,75,,1043.2142,0
178,186.4598025,153,,670.6594,0
148,186.4598025,176,,687.2474,3.7194
7,186.4598025,178,,1045.049,0
2,186.4598025,168,,1043.5286,1.925
17,186.4598025,116,,1149.9058,0
31,186.4598025,41,,1039.975,0.5146
116,186.4598025,146,,753.6614,0.975
118,186.4598025,17,,943.0814,0
149,186.4598025,38,,799.9774,2.1732
194,186.4598025,154,,820.6952,1.2858
55,186.4598025,167,,744.0624,1.1732
59,186.4598025,96,,1073.6072,4.725
83,186.4598025,119,,889.0214,1.8738
111,186.4598025,175,,683.9342,0
81,186.4598025,156,,605.4736,0.2026
97,186.4598025,59,,1173.6726,0
27,186.4598025,142,,864.4734,0
80,186.4598025,66,,1143.799,14.4218
70,186.4598025,124,,770.018,0.6714
61,186.4598025,26,,871.968,3.4144
139,186.4598025,58,,1047.2176,2.8328
137,186.4598025,163,,749.0212,3.4238
169,186.4598025,131,,706.2884,0
0,186.4598025,127,,1180.3118,0
68,186.4598025,66,,823.777,0
52,186.4598025,144,,832.2434,0.3048
183,186.4598025,94,,684.194,5.3124
57,186.4598025,61,,969.0882,0
94,185.8956276,0,,1310.15,0
174,185.8956276,8,,898.2862,0
97,185.8956276,5,,1212.9062,5.4126
103,185.8956276,27,,1227.4812,0
143,185.8956276,50,,1012.8712,0
163,185.8956276,70,,933.6654,5.5686
162,185.8956276,95,,1159.0888,6.3128
138,185.8956276,110,,1044.72,5.2314
107,185.8956276,117,,1080.2602,2.191
97,185.8956276,104,,897.4496,0
114,185.8956276,93,,886.8052,0
121,185.8956276,75,,1044.3238,1.1096
178,185.8956276,153,,664.521,0
148,185.8956276,176,,694.603,7.3556
7,185.8956276,178,,1060.8784,15.8294
2,185.8956276,168,,1045.392,1.8634
17,185.8956276,116,,1163.9366,14.0308
31,185.8956276,41,,1041.1104,1.1354
116,185.8956276,146,,765.3388,11.6774
118,185.8956276,17,,950.0938,7.0124
149,185.8956276,38,,787.767,0
194,185.8956276,154,,807.6238,0
55,185.8956276,167,,743.2678,0
59,185.8956276,96,,1070.7196,0
83,185.8956276,119,,898.9262,9.9048
111,185.8956276,175,,682.228,0
81,185.8956276,156,,612.628,7.1544
97,185.8956276,59,,1177.7356,4.063
27,185.8956276,142,,861.0876,0
80,185.8956276,66,,1155.9868,12.1878
70,185.8956276,124,,768.6824,0
61,185.8956276,26,,870.8434,0
139,185.8956276,58,,1054.4658,7.2482
137,185.8956276,163,,753.9046,4.8834
169,185.8956276,131,,715.5484,9.26
0,185.8956276,127,,1189.9184,9.6066
68,185.8956276,66,,821.8628,0
52,185.8956276,144,,838.5494,6.306
183,185.8956276,94,,687.0336,2.8396
57,185.8956276,61,,981.9312,12.843
94,185.3314528,0,,1331.1888,21.0388
174,185.3314528,8,,894.6362,0
97,185.3314528,5,,1222.0374,9.1312
103,185.3314528,27,,1212.5216,0
143,185.3314528,50,,1006.2302,0
163,185.3314528,70,,926.6788,0
162,185.3314528,95,,1156.4904,0
138,185.3314528,110,,1044.7028,0
107,185.3314528,117,,1079.7444,0
97,185.3314528,104,,895.1752,0
114,185.3314528,93,,884.1398,0
121,185.3314528,75,,1040.712,0
178,185.3314528,153,,670.3538,5.8328
148,185.3314528,176,,695.4752,0.8722
7,185.3314528,178,,1056.5862,0
2,185.3314528,168,,1041.669,0
17,185.3314528,116,,1169.777,5.8404
31,185.3314528,41,,1043.2542,2.1438
116,185.3314528,146,,766.282,0.9432
118,185.3314528,17,,940.0938,0
149,185.3314528,38,,782.1794,0
194,185.3314528,154,,813.1072,5.4834
55,185.3314528,167,,745.5786,2.3108
59,185.3314528,96,,1066.9394,0
83,185.3314528,119,,902.3524,3.4262
111,185.3314528,175,,686.2842,4.0562
81,185.3314528,156,,617.8812,5.2532
97,185.3314528,59,,1168.142,0
27,185.3314528,142,,864.6952,3.6076
80,185.3314528,66,,1164.927,8.9402
70,185.3314528,124,,766.7306,0
61,185.3314528,26,,871.6318,0.7884
139,185.3314528,58,,1063.5014,9.0356
137,185.3314528,163,,760.1808,6.2762
169,185.3314528,131,,714.257,0
0,185.3314528,127,,1198.3118,8.3934
68,185.3314528,66,,823.2914,1.4286
52,185.3314528,144,,843.9758,5.4264
183,185.3314528,94,,684.0918,0
57,185.3314528,61,,986.0264,4.0952
94,184.7672779,0,,1311.4666,0
174,184.7672779,8,,902.9584,8.3222
97,184.7672779,5,,1228.0688,6.0314
103,184.7672779,27,,1200.8158,0
143,184.7672779,50,,995.4784,0
163,184.7672779,70,,919.9618,0
162,184.7672779,95,,1152.4332,0
138,184.7672779,110,,1045.0514,0.3486
107,184.7672779,117,,1074.9262,0
97,184.7672779,104,,891.2556,0
114,184.7672779,93,,886.1018,1.962
121,184.7672779,75,,1031.8002,0
178,184.7672779,153,,665.975,0
148,184.7672779,176,,698.578,3.1028
7,184.7672779,178,,1052.2528,0
2,184.7672779,168,,1039.2172,0
17,184.7672779,116,,1159.7192,0
31,184.7672779,41,,1043.2688,0.0146
116,184.7672779,146,,761.866,0
118,184.7672779,17,,940.802,0.7082
149,184.7672779,38,,778.1216,0
194,184.7672779,154,,809.119,0
55,184.7672779,167,,743.0714,0
59,184.7672779,96,,1073.7554,6.816
83,184.7672779,119,,895.7476,0
111,184.7672779,175,,685.2718,0
81,184.7672779,156,,619.1748,1.2936
97,184.7672779,59,,1162.9776,0
27,184.7672779,142,,864.1456,0
80,184.7672779,66,,1152.0672,0
70,184.7672779,124,,766.7054,0
61,184.7672779,26,,869.2464,0
139,184.7672779,58,,1057.7444,0
137,184.7672779,163,,755.807,0
169,184.7672779,131,,710.0026,0
0,184.7672779,127,,1193.5248,0
68,184.7672779,66,,822.3486,0
52,184.7672779,144,,842.2758,0
183,184.7672779,94,,687.7896,3.6978
57,184.7672779,61,,979.4836,0
94,184.203103,0,,1312.6166,1.15
174,184.203103,8,,910.6056,7.6472
97,184.203103,5,,1227.1752,0
103,184.203103,27,,1199.4494,0
143,184.203103,50,,996.4106,0.9322
163,184.203103,70,,919.1774,0
162,184.203103,95,,1149.8016,0
138,184.203103,110,,1050.103,5.0516
107,184.203103,117,,1070.8542,0
97,184.203103,104,,890.1856,0
114,184.203103,93,,883.8914,0
121,184.203103,75,,1034.005,2.2048
178,184.203103,153,,670.6134,4.6384
148,184.203103,176,,684.9142,0
7,184.203103,178,,1037.449,0
2,184.203103,168,,1038.4,0
17,184.203103,116,,1145.323,0
31,184.203103,41,,1040.2458,0
116,184.203103,146,,749.5978,0
118,184.203103,17,,931.3144,0
149,184.203103,38,,779.4948,1.3732
194,184.203103,154,,816.488,7.369
55,184.203103,167,,746.0838,3.0124
59,184.203103,96,,1077.0304,3.275
83,184.203103,119,,887.8832,0
111,184.203103,175,,683.8374,0
81,184.203103,156,,625.838,6.6632
97,184.203103,59,,1160.8276,0
27,184.203103,142,,859.0284,0
80,184.203103,66,,1132.1646,0
70,184.203103,124,,763.9126,0
61,184.203103,26,,872.0376,2.7912
139,184.203103,58,,1058.1166,0.3722
137,184.203103,163,,749.4404,0
169,184.203103,131,,697.6284,0
0,184.203103,127,,1191.174,0
68,184.203103,66,,817.7544,0
52,184.203103,144,,840.7986,0
183,184.203103,94,,689.4666,1.677
57,184.203103,61,,974.1454,0
94,183.6389281,0,,1283.172,0
174,183.6389281,8,,913.9472,3.3416
97,183.6389281,5,,1203.6752,0
103,183.6389281,27,,1214.3662,14.9168
143,183.6389281,50,,1006.1106,9.7
163,183.6389281,70,,909.4312,0
162,183.6389281,95,,1149.1382,0
138,183.6389281,110,,1048.42,0
107,183.6389281,117,,1063.6932,0
97,183.6389281,104,,885.612,0
114,183.6389281,93,,886.3776,2.4862
121,183.6389281,75,,1038.1264,4.1214
178,183.6389281,153,,668.327,0
148,183.6389281,176,,690.2004,5.2862
7,183.6389281,178,,1042.045,4.596
2,183.6389281,168,,1039.8328,1.4328
17,183.6389281,116,,1129.9154,0
31,183.6389281,41,,1034.4,0
116,183.6389281,146,,743.9934,0
118,183.6389281,17,,944.4144,13.1
149,183.6389281,38,,774.5732,0
194,183.6389281,154,,811.0308,0
55,183.6389281,167,,747.6,1.5162
59,183.6389281,96,,1080.0484,3.018
83,183.6389281,119,,875.638,0
111,183.6389281,175,,684.775,0.9376
81,183.6389281,156,,621.1746,0
97,183.6389281,59,,1162.0518,1.2242
27,183.6389281,142,,860.8504,1.822
80,183.6389281,66,,1120.9036,0
70,183.6389281,124,,763.5074,0
61,183.6389281,26,,862.5652,0
139,183.6389281,58,,1034.0254,0
137,183.6389281,163,,751.488,2.0476
169,183.6389281,131,,686.7542,0
0,183.6389281,127,,1184.3314,0
68,183.6389281,66,,814.1516,0
52,183.6389281,144,,844.8324,4.0338
183,183.6389281,94,,681.225,0
57,183.6389281,61,,966.4834,0
94,183.0747532,0,,1286.811,3.639
174,183.0747532,8,,912.0722,0
97,183.0747532,5,,1196.4438,0
103,183.0747532,27,,1210.6538,0
143,183.0747532,50,,1008.4696,2.359
163,183.0747532,70,,902.7886,0
162,183.0747532,95,,1144.8334,0
138,183.0747532,110,,1039.9086,0
107,183.0747532,117,,1066.9864,3.2932
97,183.0747532,104,,883.1536,0
114,183.0747532,93,,881.9518,0
121,183.0747532,75,,1030.7812,0
178,183.0747532,153,,665.204,0
148,183.0747532,176,,680.1976,0
7,183.0747532,178,,1039.1234,0
2,183.0747532,168,,1037.2578,0
17,183.0747532,116,,1129.7384,0
31,183.0747532,41,,1033.423,0
116,183.0747532,146,,741.7456,0
118,183.0747532,17,,941.0624,0
149,183.0747532,38,,781.6742,7.101
194,183.0747532,154,,816.5046,5.4738
55,183.0747532,167,,757.0232,9.4232
59,183.0747532,96,,1074.202,0
83,183.0747532,119,,873.269,0
111,183.0747532,175,,680.4156,0
81,183.0747532,156,,615.9544,0
97,183.0747532,59,,1159.0938,0
27,183.0747532,142,,861.5628,0.7124
80,183.0747532,66,,1104.7608,0
70,183.0747532,124,,757.709,0
61,183.0747532,26,,871.284,8.7188
139,183.0747532,58,,1041.2076,7.1822
137,183.0747532,163,,749.7166,0
169,183.0747532,131,,687.6342,0.88
0,183.0747532,127,,1183.315,0
68,183.0747532,66,,822.4116,8.26
52,183.0747532,144,,843.5818,0
183,183.0747532,94,,682.4624,1.2374
57,183.0747532,61,,966.019,0
94,182.5105783,0,,1273.8,0
174,182.5105783,8,,910.8862,0
97,182.5105783,5,,1195.0626,0
103,182.5105783,27,,1217.1864,6.5326
143,182.5105783,50,,1010.0268,1.5572
163,182.5105783,70,,899.8606,0
162,182.5105783,95,,1146.692,1.8586
138,182.5105783,110,,1036.403,0
107,182.5105783,117,,1061.2782,0
97,182.5105783,104,,885.8644,2.7108
114,182.5105783,93,,881.9828,0.031
121,182.5105783,75,,1026.674,0
178,182.5105783,153,,655.4962,0
148,182.5105783,176,,674.892,0
7,182.5105783,178,,1034.7724,0
2,182.5105783,168,,1041.8674,4.6096
17,182.5105783,116,,1126.3442,0
31,182.5105783,41,,1035.7064,2.2834
116,182.5105783,146,,738.5342,0
118,182.5105783,17,,941.6352,0.5728
149,182.5105783,38,,783.9504,2.2762
194,182.5105783,154,,818.1878,1.6832
55,182.5105783,167,,754.8142,0
59,182.5105783,96,,1078.5108,4.3088
83,182.5105783,119,,865.5096,0
111,182.5105783,175,,671.7126,0
81,182.5105783,156,,614.2404,0
97,182.5105783,59,,1170.7792,11.6854
27,182.5105783,142,,854.2942,0
80,182.5105783,66,,1101.1144,0
70,182.5105783,124,,759.2268,1.5178
61,182.5105783,26,,866.9102,0
139,182.5105783,58,,1033.5544,0
137,182.5105783,163,,746.4834,0
169,182.5105783,131,,688.5256,0.8914
0,182.5105783,127,,1180.8724,0
68,182.5105783,66,,820.2002,0
52,182.5105783,144,,838.5734,0
183,182.5105783,94,,682.925,0.4626
57,182.5105783,61,,959.5572,0
94,181.9464034,0,,1289.7334,15.9334
174,181.9464034,8,,906.389,0
97,181.9464034,5,,1186.7688,0
103,181.9464034,27,,1221.9842,4.7978
143,181.9464034,50,,1010.5608,0.534
163,181.9464034,70,,907.7708,7.9102
162,181.9464034,95,,1145.4604,0
138,181.9464034,110,,1031.6088,0
107,181.9464034,117,,1063.7746,2.4964
97,181.9464034,104,,885.0322,0
114,181.9464034,93,,881.6862,0
121,181.9464034,75,,1020.4288,0
178,181.9464034,153,,651.973,0
148,181.9464034,176,,677.8114,2.9194
7,181.9464034,178,,1048.198,13.4256
2,181.9464034,168,,1043.3538,1.4864
17,181.9464034,116,,1139.75,13.4058
31,181.9464034,41,,1029.6084,0
116,181.9464034,146,,748.2796,9.7454
118,181.9464034,17,,946.0624,4.4272
149,181.9464034,38,,784.5196,0.5692
194,181.9464034,154,,806.4902,0
55,181.9464034,167,,759.4696,4.6554
59,181.9464034,96,,1072.2412,0
83,181.9464034,119,,866.1716,0.662
111,181.9464034,175,,666.3938,0
81,181.9464034,156,,619.7644,5.524
97,181.9464034,59,,1171.1324,0.3532
27,181.9464034,142,,852.4296,0
80,181.9464034,66,,1091.351,0
70,181.9464034,124,,761.8252,2.5984
61,181.9464034,26,,870.855,3.9448
139,181.9464034,58,,1033.4128,0
137,181.9464034,163,,751.3952,4.9118
169,181.9464034,131,,693.497,4.9714
0,181.9464034,127,,1177.925,0
68,181.9464034,66,,818.7288,0
52,181.9464034,144,,840.806,2.2326
183,181.9464034,94,,678.2542,0
57,181.9464034,61,,965.2548,5.6976
94,181.3822285,0,,1289.239,0
174,181.3822285,8,,901.1084,0
97,181.3822285,5,,1175.9188,0
103,181.3822285,27,,1217.9416,0
143,181.3822285,50,,1004.9822,0
163,181.3822285,70,,907.1978,0
162,181.3822285,95,,1143,0
138,181.3822285,110,,1036.8916,5.2828
107,181.3822285,117,,1065.9444,2.1698
97,181.3822285,104,,882.4788,0
114,181.3822285,93,,883.7414,2.0552
121,181.3822285,75,,1014.7692,0
178,181.3822285,153,,646.1116,0
148,181.3822285,176,,682.2668,4.4554
7,181.3822285,178,,1055.094,6.896
2,181.3822285,168,,1043.4076,0.0538
17,181.3822285,116,,1150.4096,10.6596
31,181.3822285,41,,1026.998,0
116,181.3822285,146,,747.341,0
118,181.3822285,17,,949.2646,3.2022
149,181.3822285,38,,784.2516,0
194,181.3822285,154,,803.3022,0
55,181.3822285,167,,757.134,0
59,181.3822285,96,,1065.9304,0
83,181.3822285,119,,875.005,8.8334
111,181.3822285,175,,669.8,3.4062
81,181.3822285,156,,615.8504,0
97,181.3822285,59,,1171.1098,0
27,181.3822285,142,,851.9068,0
80,181.3822285,66,,1091.2072,0
70,181.3822285,124,,764.9234,3.0982
61,181.3822285,26,,865.9884,0
139,181.3822285,58,,1021.5444,0
137,181.3822285,163,,756.0618,4.6666
169,181.3822285,131,,699.8228,6.3258
0,181.3822285,127,,1181.1512,3.2262
68,181.3822285,66,,809.746,0
52,181.3822285,144,,845.5506,4.7446
183,181.3822285,94,,672.8168,0
57,181.3822285,61,,961.1524,0
94,180.8180536,0,,1307.9446,18.7056
174,180.8180536,8,,901.3474,0.239
97,180.8180536,5,,1209.0624,33.1436
103,180.8180536,27,,1208.5214,0
143,180.8180536,50,,999.3464,0
163,180.8180536,70,,910.036,2.8382
162,180.8180536,95,,1138.7016,0
138,180.8180536,110,,1042.6288,5.7372
107,180.8180536,117,,1069.1474,3.203
97,180.8180536,104,,879.6496,0
114,180.8180536,93,,884.5378,0.7964
121,180.8180536,75,,1016.4216,1.6524
178,180.8180536,153,,641.0788,0
148,180.8180536,176,,675.7472,0
7,180.8180536,178,,1058.0588,2.9648
2,180.8180536,168,,1034.8326,0
17,180.8180536,116,,1162.05,11.6404
31,180.8180536,41,,1031.5022,4.5042
116,180.8180536,146,,748.141,0.8
118,180.8180536,17,,943.473,0
149,180.8180536,38,,788.2062,3.9546
194,180.8180536,154,,788.6522,0
55,180.8180536,167,,756.7054,0
59,180.8180536,96,,1061.3,0
83,180.8180536,119,,888.5716,13.5666
111,180.8180536,175,,669.1968,0
81,180.8180536,156,,616.6808,0.8304
97,180.8180536,59,,1173.5452,2.4354
27,180.8180536,142,,852.6382,0.7314
80,180.8180536,66,,1086.0572,0
70,180.8180536,124,,765.8554,0.932
61,180.8180536,26,,870.745,4.7566
