Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20,Cell 21,Cell 22,Cell 23,Cell 24,Cell 25,Cell 26,Cell 27,Cell 28,Cell 29,Cell 30,Cell 31,Cell 32,Cell 33,Cell 34,Cell 35,Cell 36,Cell 37,Cell 38,Cell 39
402.755,704.823,745.728,1047.887,837.539,882.825,1191.546,1174.881,1089.558,951.971,920.53,919.85,736.125,617.633,649.15,614.871,704.009,681.904,647.086,626.686,647.638,591.219,490.95,703.241,453.337,483.6,582.068,731.686,707.978,928.204,698.785,715.643,574.342,541.056,462.397,394.815,592.232,441.848,213.25
398.961,706.938,744.368,1054.271,829.412,886.216,1190.68,1171.365,1079.837,953,909.435,909.947,728.817,613.289,643.699,611.671,702.33,675.692,645.914,612.167,646.25,584.013,488.081,693.42,441.865,483.025,573.669,724.161,698.717,933.474,693.893,719.616,569.788,538.706,456.493,389.13,594.062,438.08,209.919
393.578,709.585,742.485,1060.594,822.245,897.423,1192.155,1173.579,1067.077,953.652,899.609,909.278,724.529,614.094,631.677,608.086,703.13,668.577,644.836,603.304,640.224,580.603,487.656,684.83,433.25,489.663,572.759,716.102,693.978,940.569,693.083,718.893,569.521,541.579,453.158,384.363,598.312,435.143,206.529
387.284,710.415,741.346,1062.218,817.441,912.619,1193.186,1180.008,1053.51,952.964,890.948,912.015,724.606,616.438,616.91,603.207,705.348,660.587,640.736,602,631.353,579.238,489.144,672.955,430.096,501.75,578.15,710.701,694.594,945.109,694.578,713.366,572.644,547.222,452.384,380.219,600.982,434.223,203.037
381.225,708.177,742.662,1057.827,815.667,926.464,1191.887,1185.857,1040.519,951.638,884.452,912.008,728.394,616.164,604.481,597.657,707.243,650.5,631.086,606.775,621.621,578.543,490.831,656.536,432.298,514.737,584.308,710.723,698.246,942.774,694.843,705.338,575.801,552.595,454.37,376.158,599.598,435.482,200.221
377.373,703.708,746.831,1050.474,815.755,934.402,1187.134,1186.278,1029.654,951.942,881.383,908.609,735.144,612.039,597.113,594.25,707.243,638.308,618.379,613.245,613.198,577.993,491.663,639.089,438.038,524.1,587.459,715.686,701.145,931.745,691.653,697.662,576.897,554.444,459.171,371.479,594.554,437.277,199.11
376.725,700.169,751.5,1044.632,816.578,935.268,1178.443,1179.698,1023.087,954.072,881.226,906,744.846,606.578,593.519,596.271,705.191,626.788,609.193,616.588,608.664,576.517,491.75,624.786,444.692,528.362,588.12,722.606,701.094,914.672,687.504,692.431,577,551.365,466.527,365.452,587.893,436.804,200.456
378.98,700.377,752.522,1041.722,818.225,931.814,1166.247,1168.579,1022.788,954.514,881.748,907.474,757.365,603.234,590.15,604.214,702.313,620.327,608.529,614.971,609.198,572.086,491.031,615.045,449.404,529.075,589.474,728.759,699.812,897.453,687.702,689.852,578.37,544.524,474.993,357.356,581.25,432.777,203.449
383.078,703.623,747.243,1039.098,820.422,927.629,1152.072,1157.452,1028.952,948.739,881.609,911.15,769.779,604.008,585.586,614.714,700.713,621.01,614.607,610.637,613.862,563.728,489.194,609.812,449.5,528.7,593.887,732.861,700.732,885.584,695.231,688.593,581.562,536.175,482.007,348.123,574.527,427.33,206.684
387.176,705,736.147,1033.068,820.275,924.402,1139.639,1150.048,1038.644,936.848,881.713,912.722,778.135,608.594,581.271,622.264,701.861,627.24,620.557,608.186,619.853,553.55,486.631,609.446,444.481,528.25,601.865,734.613,705.319,881.27,707,686.847,584.534,528.23,485.897,340.767,566.964,423.58,208.603
389.99,699.685,722.868,1022.82,814.324,921.546,1132.464,1148.071,1046.183,923.79,882.461,909.759,779.808,614.617,579.774,623.243,705.104,635.269,620.786,610.51,624.5,545.709,483.8,613.786,437.365,528.05,612.519,733.328,711.594,883.299,715.884,683.657,584.534,521.825,486.952,338.678,559.786,423.214,209.022
391.441,688.8,711.566,1010.932,802.333,916.381,1131.433,1150.278,1044.837,915.507,882.443,904.098,776.212,619.508,581.624,618.571,707.678,642.462,615.3,615.912,625.957,543.305,480.331,620.241,432.356,527.662,623.083,729.139,715.572,889.117,717.149,679.685,580.212,517.675,487.075,342.397,555.777,425.259,208.566
392.255,678.1,704.75,1001.835,789.333,906.66,1136.34,1151.349,1032.846,914.717,879.974,899.12,771.087,621.289,585.353,612.357,706.4,647.606,608.093,619.088,623.586,546.675,476.35,624.741,431.558,527.062,629.962,724.394,713.964,896.81,711.554,676.806,571.747,516.246,487.11,349.021,557.875,426.893,207.86
393.98,671.131,702.301,998.436,781.863,892.34,1147.969,1146.365,1016.808,920.645,875.435,896.857,766.99,619.352,588.835,608.736,699.809,650.462,603.171,615.794,618.405,553.954,474.019,624.75,433.788,526.275,630.624,722.664,706.848,904.788,703.141,676.259,560.925,517.365,487.048,354.589,565.42,426.366,206.904
397.52,666.6,702.346,999.88,782.853,876.082,1164.938,1135.913,1006.548,930.167,870.513,898.586,763.51,614.539,590.917,609.736,689.765,650.538,602.307,606.657,612.94,562.868,476.144,621.179,436.913,523.7,624.737,726.219,696.928,910.993,694.835,676.907,550.774,519.817,486.199,357.493,574.536,423.75,205.426
401.667,662.262,703.816,1003.429,789.569,861.536,1181.155,1126.857,1006.077,939.732,866.487,903.827,758.24,608.727,591.805,614.85,681.478,648.231,605.121,596.657,610.362,571.901,482.644,617.455,439.038,517.475,615.556,732.613,686.957,914.131,688.058,676.699,543.945,521.675,484.24,359.39,581.295,419.893,203.154
403.647,659.169,708.14,1008.662,797.245,851.577,1188.32,1125.992,1011.346,946.188,864.565,910.113,750.654,605.047,593.406,622.686,680.687,644.279,611.036,591.324,613.819,579.285,489.919,616.759,440.394,508.362,608.241,737.445,678.174,914.854,683.405,674.861,541.281,522.429,481.24,362.603,584.518,416.473,200.301
400.196,661.192,716.331,1017.241,803.559,849.247,1183.516,1133.492,1016.74,949.014,867.017,913.917,742.981,607.375,598.767,629.95,690.565,639.317,618.986,594.118,624.5,584.735,493.781,619.732,442.202,501.288,606.774,739.285,671.442,915.467,682.182,673.366,541.897,523.437,479.185,368.356,586.902,415.58,197.904
390.902,670.915,727.316,1029.158,810.078,859.155,1172.412,1143.659,1020.288,951.043,875.965,914.173,738.673,617.438,610.286,633.207,709.452,634.01,626.929,605,639.871,589.291,492.938,624.25,445.702,500.5,610.865,740.861,669.246,917.898,684.909,675.556,545.021,526.667,481.479,376.062,592.089,419.545,197.691
379.716,686.115,738.809,1040.714,819.186,884.577,1163.423,1152.532,1023.577,955.406,891.026,914.188,740.125,633.461,627.414,630.621,731.53,630.154,632.429,620.794,654.397,595.649,489.969,628.911,451.01,506.15,616.474,745.949,674.993,922.861,689.992,683.926,550.993,533.254,490.616,383.842,602.509,429.375,200.971
371.784,700.623,749.971,1048.639,831.108,922.278,1159.773,1161.294,1028.077,962.775,908.87,917.962,747.76,650.734,645.932,623.479,750.287,630.721,634.664,637.029,663.069,605.781,488.8,635,457.212,513.45,619.489,756.642,690.087,930.73,694.818,698.648,560.781,543.357,504.582,389.226,617.17,443.929,207.699
369.578,707.162,760.632,1054.09,844,959.33,1157.639,1171.595,1032.154,970.254,926.278,926.323,760.798,664.148,660.406,615.686,761.078,637.221,634.636,649.324,665.043,618.543,491.8,644.098,463.452,518.188,618.947,772.175,711.913,941.197,697.843,716.852,575.11,555.452,518.233,391.781,632.571,460.625,216.787
371.451,702.392,769.015,1060.88,854.686,979.711,1153.763,1182.008,1031.923,975.326,941.844,936.669,777.548,670.945,667.195,612.221,761.609,648.308,634.086,654.667,664.19,630.536,498.606,655.491,468.221,520.188,617.624,790.657,734.188,952.613,699.76,732.393,593.774,566.563,527.363,393.199,643.464,476.232,226.154
373.961,689.254,772.353,1070.105,861.451,976.32,1149.309,1190.27,1025.375,977.841,953.487,945.451,794.683,672.219,667.504,616.086,753,660.808,635.207,653.108,665.5,638.417,507.775,666.545,470.288,523.513,619.767,809.197,750.42,962.701,701.562,740.134,615.192,572.46,531.082,395.363,646.196,487.741,233.382
375.353,674.162,770.118,1078.767,865.039,955.897,1147.309,1196.198,1016.596,979,957.026,950.662,808.394,671.117,666.368,626.55,740.174,672.365,639.743,648.363,669.871,640.781,517.769,675.33,469.702,531.775,627.203,824.745,757.145,968.978,703.223,739.134,635.397,571.508,531.897,398.89,640.455,494.08,236.897
375.941,663.208,764.559,1082.977,868.363,932.546,1148.433,1200.548,1012.827,979.326,949.217,951.361,816.519,669.711,667.466,639.029,730.696,682.702,646.85,645.275,672.483,638.212,527.719,680.384,467.99,544.513,637.714,833.73,755.036,969.423,703.76,732.917,649.212,566.484,531.363,403.014,630.696,495.839,236.456
377.52,658.362,758.324,1081.271,872.627,916,1151.474,1201.46,1016.096,978.601,932.261,948.015,820.269,667.125,669.218,648.671,729.417,692.462,652.964,646.029,668.56,632.801,535.794,681.429,466.577,556.713,647.414,833.044,747.5,963.058,702.033,725.222,654.116,562.278,529.425,407.014,623.402,493.732,233.787
379.98,658.523,753.61,1074.925,876.039,907.33,1157.041,1196.937,1020.702,977.123,913.374,941.669,823.26,662.633,667.534,652.493,734.913,701.702,654.479,649.422,658.888,627.404,540.013,679.384,466.173,563.013,654.459,822.073,738.362,951.175,698.496,717.815,651.979,560.19,525.39,410.788,622.92,489.339,231.169
381.716,661.238,752.096,1066.504,874.853,903.278,1166.876,1188.929,1021.433,975.138,900.4,933.165,828.029,658.523,661.316,649.893,741,708.885,652.457,653.225,648.586,624.331,539.45,676.473,467.048,561.25,659.489,804.934,730.043,936.686,695.422,711.778,646.548,557.937,519.671,413.993,628.545,484.42,229.846
380.627,664.615,754.963,1057.722,866.137,900.608,1181.144,1182.452,1019.567,971.703,895.904,924.06,832.577,657.641,654.549,641.8,742.661,711.731,650.786,655.755,641.819,623.603,535.631,674.92,469.202,553.662,663.248,789.036,722.022,922.051,694.934,708.81,640.144,553.619,513.308,415.404,636.804,480.152,229.64
377.118,668.062,761.14,1048.466,850.275,897.866,1194.907,1180.905,1021.125,965.13,896.896,916.271,833,659.07,651.872,631.129,740.226,708.442,651.543,656.696,638.405,622.94,531.144,676.116,472.154,544.4,664.444,779.927,712.659,908.263,697.562,709.699,632.555,548.198,508.219,413.692,644.393,476.571,230.169
373.745,671.923,767.037,1038.571,831.637,895.247,1201.979,1182.698,1028.865,956.754,898.687,911.105,827.885,658.617,653.714,621.879,737.191,699.894,653.2,657.265,636.466,620.192,527.138,680.188,474.462,536.95,660.669,777.109,700.79,896.854,701.289,712.875,622.726,543.413,505.733,409.432,649.179,472.125,231.956
373.186,675.954,768.956,1029.18,816.588,893.959,1201.01,1183.365,1039.808,951.319,899.235,908.699,818.827,652.07,656.752,616.407,736.009,690.25,653.521,659.706,636.698,615.695,522.6,685.205,475.413,532.888,652.662,775.489,687.971,890.365,704.083,715.727,610.973,539.063,505.623,404.973,648.741,466.152,235.037
376.853,678.323,766.103,1022.263,809.706,894.701,1197.588,1180.389,1049.442,953.159,900.313,908.128,807.663,638.898,658.248,613.629,735.635,684.808,652.693,664.765,640.888,611.252,516.675,687.259,475.394,530.963,644.015,771.285,678.232,891.869,705.099,717.773,599.055,534.54,505.781,401.884,641.277,459.152,238.228
384.559,677.262,759.949,1019.128,812.088,897.629,1197.278,1175.095,1056.875,961.964,904.165,908.511,795.231,623.227,657.353,610.886,733.383,686.327,652.293,670.118,648.983,607.556,510.75,683.804,474.99,527.638,638.301,765.599,675.696,902.818,703.43,720.259,588.767,530.762,504.897,400.034,628.67,452.688,239.353
394.578,674.069,751.993,1019.872,822.49,903.66,1199.619,1170.881,1064.125,973.507,910.791,909.203,783.596,611.188,654.436,606.943,728.357,692.337,652.4,671.696,657.474,603.245,507.744,676.357,472.75,519.862,635.624,761.861,681.058,922.08,697.926,723.643,580.801,529.754,503.432,398.192,616.268,448.536,236.551
404.5,674.054,742.375,1024.707,837.52,913.732,1200.124,1170.143,1071.846,983.196,916.304,909.962,775.298,607.555,650.053,602.721,721.548,696.904,651.271,667.137,661.948,597.543,509.294,669.054,466.019,507.337,634.383,761.606,691.203,944.737,688.248,726.829,575.178,532.405,502.411,395.534,609.455,447.152,229.978
412.304,683.162,731.449,1034.444,851.647,927.629,1197.969,1172.619,1077.337,988.645,917.035,911.165,770.423,612.609,644.722,599.521,714.704,695.596,646.914,656.941,660.276,591.788,514.312,664.348,455.019,494.038,633.729,762.942,701.145,962.555,675.926,728.986,572.363,537.77,501.623,391.514,610.429,447.92,221.412
417.343,702.354,721.338,1048.331,858.167,940.887,1196.979,1176.905,1076.577,990.065,912.443,913.872,766.587,621.523,638.774,598.421,708.765,688.096,639.7,644.039,654.638,588.596,519.656,661.688,444.279,485.413,634.083,761.818,707.159,968.613,663.504,730.153,572.514,543.524,500.384,385.938,616.732,448.804,213.493
420.147,725.177,714.456,1063.226,855.275,946.093,1199.825,1180.754,1069.269,989.304,904.8,917.88,760.913,627.938,631.857,599.936,704.461,678.327,632.321,631.5,648.595,588.338,522.3,659.045,439.25,484.163,635.368,756.248,708.196,962.818,653.008,730.204,574.623,547.246,499.24,379.404,624.223,448.857,207.493
421.794,741.808,711.721,1073.925,846.647,936.474,1204.072,1181.492,1059.625,989.087,896.435,919.872,752.923,629.93,624.03,604.429,702.861,670.558,627.207,622.392,644.414,588.391,520.681,654.911,441.471,488.6,636.248,747.401,706.529,951.46,645.893,728.199,576.103,547.008,498.973,372.884,628.946,448.759,203.191
422.51,745.962,711.11,1077.729,837.186,912.072,1205.753,1177.992,1052.202,991.116,888.922,917.571,744.712,630.93,615.549,612.107,704.087,666.625,624.229,619,641.25,586.616,515.287,649.911,446.692,493.763,634.241,738.19,706.326,941.737,643.438,723.393,574.568,542.921,499.418,366.89,629.071,449.42,199.412
422.559,738.631,709.765,1075.195,828.412,881.557,1204.103,1171.937,1048.019,994.362,883.487,912.752,739.779,635.125,606.827,622.007,705.774,666.048,621.471,621.029,637.198,583.523,507.65,645.786,450.115,495.975,628.211,730.518,709.891,936.891,646.678,715.648,570.247,537.46,499.582,361.384,625.554,451.009,195.993
421.402,725.623,706.051,1067.489,819.814,858.351,1200.443,1166.444,1044.663,995.145,881.626,910.511,740.971,641.531,597.895,630.929,704.513,667.279,617.236,625.402,631.802,580.993,499.294,642.679,450.096,495.263,619.376,724.942,715.123,935.489,655.074,705.958,565.473,534.611,497.849,357.062,621.339,452.116,193.426
417.676,712.546,700.816,1054.218,812.343,850.598,1194.072,1162.27,1039.298,989.848,883.757,913.331,747.173,645.773,590.203,634,699.148,669.212,612.107,628.147,625.974,579.881,491.175,637.732,448.433,492.837,611.97,722.204,717.022,934.007,665.826,696.088,562.048,536.825,494.144,354.952,618.884,452.17,192.904
409.951,702.169,695.544,1035.737,808.284,856.454,1183,1158.143,1031.154,977.442,888.296,917.91,753.163,645.805,586.82,627.479,692.391,671.221,607.786,627.686,620.509,579.848,484.825,627.214,446.952,490.425,609.955,723.358,711.543,930.591,674.595,687.917,559.822,543.976,490.041,355.452,617.054,451.143,195.676
398.461,694.562,692.103,1016.887,807.765,866.619,1169.433,1153.286,1021.115,960.261,891.661,919.466,754.356,643.867,590.556,611.75,688.07,672.462,605.757,626.235,615.379,580.351,481.875,610.5,446.471,488.15,614.579,727.46,697.942,925.832,678.223,682.815,557.712,553.048,488.027,357.459,612.929,448.75,202.074
386.676,690.331,692.551,1004.797,808.529,873.165,1160.206,1147.611,1011.721,943.029,891.2,916.684,749.375,643.047,600.09,592.993,688.035,672.385,605.793,626.755,610.44,581.06,483.125,591.286,447.154,486.013,623.188,731.234,679.659,920.073,676.463,680.532,555.089,560.532,489.973,359.075,605.571,444.741,210.956
380.667,691.738,699.875,1003.714,809.147,875.175,1158.917,1140.698,1004.702,929.638,887.496,911.895,741.365,643.453,610.782,579.321,690.687,671.077,607.279,630.147,605.828,581.662,487.325,575.491,449.5,484.013,630.308,731.365,664.304,912.022,672.231,680.12,552.411,564.278,495.801,358.664,595.714,440.161,219.5
383.843,699.554,714.331,1011.571,810.02,877.639,1161.876,1131.881,1000.115,920.406,883.47,906.812,733.769,641.531,618.842,574.936,692.965,669.298,610.271,633.441,602.836,582.258,491.581,568.848,453.221,483.712,631.308,727.401,659.051,900.993,669.041,681.62,549.788,563.921,502.582,356.226,585.232,438.098,225.294
394.147,710.138,731.721,1023.707,811.265,884.722,1161.381,1123.325,996.644,912.384,881.939,900.526,728.875,634.719,623.992,577.2,693.13,666.952,615.186,632.157,603.276,583.755,492.487,574.643,456.827,487.3,626.113,721.219,664.659,889.672,669.488,685.583,547.329,560.952,506.514,353.904,575.598,440.723,227.397
403.578,716.031,745.36,1036.053,811.059,894.938,1155.01,1119.325,993.721,903.63,882.313,892.338,727.308,625.148,628.496,579.936,691.539,662.577,621.243,624.941,607.922,586.861,489.131,591.938,458.817,495.288,618.353,714.715,675.884,881.445,673.24,691.611,545.11,557.937,504.89,354.5,568.884,447.625,226.507
404.794,712.185,751.375,1045.632,806.343,903.763,1148.433,1122.698,992.529,896.297,880.948,884.857,727.385,618.164,633.932,578.679,689.052,654.875,626.171,615.333,614.371,590.45,483.4,614.75,459.019,504.888,611.248,709.051,687.123,875.737,678.273,697.162,543.788,556.81,498.075,359.219,566.098,455.045,224.199
395.765,700.108,750.434,1050.617,795.725,908.856,1148.021,1132.254,994.644,894.225,874.904,881.436,726.327,617.078,639.774,572.864,685.565,644.385,627.679,608.255,618.724,591.57,478.456,634.446,457.904,511.925,605.684,705.985,696.051,868.927,682.413,699.25,543.877,557.23,489.589,365.856,567.152,458.08,221.735
380.608,685.892,745.574,1051.797,781.431,911.629,1154.083,1143.651,1000.606,898.739,865.304,882.436,723.202,619.672,643.346,565.207,681.226,633.096,625.436,605.275,619.353,587.616,475.906,645.5,455.317,512.775,600.609,707.263,701.848,859.934,685.157,696.472,545.514,557.325,483.178,371.219,570.759,452.938,219.154
365.804,675.6,739.449,1052.18,768.216,913.443,1161.814,1150.857,1009.337,906.783,856.548,884.06,720.106,621.109,641.955,559.157,678.226,623.048,621.414,604.5,618.164,578.384,475.706,648.938,451.106,506.65,595.241,712.569,703.594,851.584,686.306,690.056,547.555,555.516,480.411,373.753,576.223,439.911,215.338
356.284,671.031,733.647,1054.098,760.608,913.948,1168.247,1150.008,1019.615,912.406,851.061,882.383,720.01,618.453,634.842,556.75,679.365,615.894,618.279,603.235,617.741,565.887,477.038,649.821,445.865,495.362,589.594,717.686,700.87,847,684.628,682.87,548.322,551.611,479.637,373.445,582.527,423.125,209.434
354.157,670.354,729.434,1057.105,760.971,911.794,1173.619,1141.111,1030.144,911.109,847.983,876.436,723.596,612.578,625.173,557.779,684.835,612.596,617.307,600.225,618.828,553.57,478.812,650.438,441.798,483.15,584.105,717.803,694.674,845.46,679.273,677.051,546.945,546.222,478.377,370.212,587.616,409.223,202.081
358.794,670.746,727.316,1058.767,767.892,906.268,1178.608,1128.111,1039.308,903.891,844.896,869.098,728.817,606.812,618.519,561.414,691.452,611.577,617.6,595.529,619.431,544.861,479.106,648.607,440.587,474.225,578.94,711.898,686.71,844,670.603,672.708,544.068,539.556,475.753,364.493,588.795,403.866,195.735
366.814,670.338,726.662,1055.669,778.422,896.557,1180.34,1117.175,1044.519,896.775,841.67,863.947,733.673,604.398,618.053,567.171,695.878,610.615,616.864,590.559,617.31,541.046,475.925,641.857,442.01,470.062,573.459,703.489,678.594,840.219,661.107,668.486,540.966,532.127,473.363,357.671,584.411,408.268,192.316
