Points0,Points1,Points2,cell,,,comm0,proc_300_cor7,proc_300_cor9,intensity
12.507,29.97001999,5.61,91,,,0,4,68,10267
12.705,29.97001999,3.729,92,,,0,4,68,8854.7
12.837,29.97001999,5.082,93,,,1,4,68,9973.9
12.87,29.97001999,1.353,94,,,1,4,68,8256.1
13.332,29.97001999,7.656,95,,,0,4,68,10856
13.299,29.97001999,14.52,96,,,1,4,68,9812.5
13.563,29.97001999,16.863,97,,,1,4,68,7878
13.53,29.97001999,10.098,98,,,0,4,68,13985
13.629,29.97001999,9.372,99,,,0,4,68,11975
13.728,29.97001999,10.791,100,,,0,4,68,11767
13.893,29.97001999,5.082,101,,,0,4,68,9364
13.959,29.97001999,6.468,102,,,0,4,68,10345
14.454,29.97001999,0.726,103,,,0,4,68,7855.6
14.388,29.97001999,4.29,104,,,0,4,68,9717.9
14.388,29.97001999,14.355,105,,,1,4,68,9033.1
14.652,29.97001999,10.626,106,,,0,4,68,12577
14.751,29.97001999,8.58,107,,,0,4,68,10867
15.279,29.97001999,8.91,108,,,0,4,68,10939
15.477,29.97001999,7.26,109,,,0,4,68,10297
15.576,29.97001999,8.712,110,,,0,4,68,10868
15.642,29.97001999,9.537,111,,,0,4,68,10879
15.873,29.97001999,12.606,112,,,1,4,68,10403
16.401,29.97001999,4.356,113,,,0,4,68,9241.4
16.368,29.97001999,10.923,114,,,0,4,68,12288
16.599,29.97001999,9.24,115,,,0,4,68,10975
16.83,29.97001999,10.032,116,,,0,4,68,11011
16.929,29.97001999,7.722,117,,,1,4,68,11055
16.929,29.97001999,6.237,118,,,0,4,68,10639
17.391,29.97001999,6.996,119,,,1,4,68,10244
17.919,29.97001999,9.108,120,,,0,4,68,10884
18.117,29.97001999,16.896,121,,,1,4,68,7961.9
18.084,29.97001999,8.481,122,,,0,4,68,10641
18.381,29.97001999,7.326,123,,,0,4,68,11167
18.645,29.97001999,7.722,124,,,1,4,68,9584.4
18.48,29.97001999,13.794,125,,,1,4,68,9580.2
19.008,29.97001999,10.131,126,,,0,4,68,9825
19.14,29.97001999,10.824,127,,,1,4,68,9487.8
19.305,29.97001999,4.554,128,,,0,4,68,9384.6
19.239,29.97001999,8.613,129,,,0,4,68,10080
19.272,29.97001999,16.896,130,,,1,4,68,7902.4
19.338,29.97001999,16.038,131,,,1,4,68,7209.3
20.031,29.97001999,5.775,132,,,1,4,68,9725
20.163,29.97001999,8.811,133,,,0,4,68,9939.8
20.229,29.97001999,10.395,134,,,0,4,68,9740.3
20.691,29.97001999,13.134,135,,,1,4,68,9500
20.856,29.97001999,3.465,136,,,1,4,68,8759
20.889,29.97001999,16.632,137,,,1,4,68,6213.1
21.12,29.97001999,6.237,138,,,1,4,68,8066.7
22.308,29.97001999,10.461,139,,,0,4,68,7981.3
0.165,29.96002665,12.441,1,,,2,4,68,10746
0.132,29.96002665,5.841,2,,,2,4,68,9140.8
0.264,29.96002665,3.663,3,,,2,4,68,8209
0.396,29.96002665,9.537,4,,,2,4,68,12412
0.594,29.96002665,6.105,5,,,2,4,68,9061.1
0.66,29.96002665,1.518,6,,,2,4,68,9747.7
0.825,29.96002665,16.533,7,,,2,4,68,8531
0.891,29.96002665,4.356,8,,,0,4,68,9931.2
0.891,29.96002665,2.508,9,,,2,4,68,8731
0.99,29.96002665,8.283,10,,,2,4,68,10882
1.023,29.96002665,11.22,11,,,2,4,68,11833
1.188,29.96002665,8.91,12,,,2,4,68,11045
1.353,29.96002665,16.434,13,,,2,4,68,9093.4
1.419,29.96002665,7.557,14,,,2,4,68,10071
1.782,29.96002665,12.804,15,,,2,4,68,10620
2.211,29.96002665,1.023,16,,,0,4,68,8803
2.211,29.96002665,9.768,17,,,0,4,68,12299
2.508,29.96002665,13.035,18,,,2,4,68,11756
2.442,29.96002665,7.392,19,,,2,9,68,9909.7
2.475,29.96002665,2.772,20,,,1,9,68,8459.6
2.64,29.96002665,1.551,21,,,0,9,68,9448
2.772,29.96002665,8.382,22,,,0,9,68,10622
2.805,29.96002665,10.461,23,,,0,9,29,12903
3.531,29.96002665,16.797,24,,,0,4,29,9432.7
3.465,29.96002665,8.019,25,,,0,4,29,11082
3.762,29.96002665,7.128,26,,,0,4,29,12138
3.663,29.96002665,4.785,27,,,0,4,29,10096
3.861,29.96002665,12.276,28,,,0,9,29,11717
3.828,29.96002665,7.92,29,,,0,9,29,12219
4.125,29.96002665,5.511,30,,,0,4,29,10660
4.158,29.96002665,0.462,31,,,2,4,29,8613.6
4.29,29.96002665,13.959,32,,,2,4,29,11201
4.356,29.96002665,9.702,33,,,2,4,29,11096
4.587,29.96002665,11.781,34,,,0,4,29,10940
4.785,29.96002665,10.164,35,,,0,4,29,10727
4.917,29.96002665,11.22,36,,,0,4,29,11491
4.983,29.96002665,0.759,37,,,0,4,29,8992.5
5.016,29.96002665,5.412,38,,,0,4,29,10367
5.214,29.96002665,12.441,39,,,2,4,29,11139
5.313,29.96002665,11.715,40,,,0,4,29,11023
5.346,29.96002665,7.227,41,,,1,4,29,10942
5.478,29.96002665,10.725,42,,,0,4,29,12346
5.577,29.96002665,9.108,43,,,0,4,29,10860
5.709,29.96002665,4.158,44,,,0,4,29,9585.6
5.676,29.96002665,5.94,45,,,0,4,29,12338
5.775,29.96002665,4.62,46,,,0,4,29,9862.5
5.907,29.96002665,15.345,47,,,0,4,29,10881
6.006,29.96002665,7.953,48,,,0,4,29,10882
6.138,29.96002665,11.88,49,,,0,4,29,11823
6.072,29.96002665,4.983,50,,,2,4,29,11712
6.336,29.96002665,13.002,51,,,0,4,29,11610
6.567,29.96002665,4.587,52,,,0,4,29,10730
6.798,29.96002665,8.085,53,,,2,4,29,11407
6.666,29.96002665,3.234,54,,,0,4,29,10286
6.765,29.96002665,10.626,55,,,0,4,29,10918
6.831,29.96002665,14.091,56,,,0,4,29,11028
6.93,29.96002665,15.081,57,,,2,4,29,9577.8
7.095,29.96002665,3.234,58,,,0,4,29,10099
7.095,29.96002665,11.319,59,,,0,4,29,11005
7.326,29.96002665,5.775,60,,,0,4,29,10789
7.59,29.96002665,10.527,61,,,0,4,29,11332
7.722,29.96002665,8.184,62,,,2,4,29,10541
7.689,29.96002665,11.748,63,,,0,4,29,11280
7.689,29.96002665,16.401,64,,,2,4,29,8087
7.887,29.96002665,12.837,65,,,2,4,29,11136
8.085,29.96002665,4.62,66,,,0,4,29,9365.9
8.25,29.96002665,5.544,67,,,0,4,29,11665
8.415,29.96002665,7.392,68,,,2,4,29,11848
8.646,29.96002665,9.339,69,,,2,4,29,11092
8.547,29.96002665,8.217,70,,,0,4,29,11329
8.514,29.96002665,3.993,71,,,0,4,29,9359
8.712,29.96002665,1.716,72,,,0,4,29,8166.7
8.646,29.96002665,5.214,73,,,0,4,29,10429
9.075,29.96002665,7.491,74,,,0,4,29,12359
9.075,29.96002665,12.012,75,,,0,4,29,11691
9.042,29.96002665,10.461,76,,,0,4,29,13376
9.141,29.96002665,13.035,77,,,0,4,29,10431
9.405,29.96002665,4.719,78,,,0,4,29,9517
9.867,29.96002665,3.927,79,,,0,4,29,8994.1
9.867,29.96002665,6.765,80,,,0,4,29,11205
10.329,29.96002665,4.455,81,,,0,4,29,9967.7
10.56,29.96002665,0.891,82,,,0,4,29,7942.1
10.923,29.96002665,3.531,83,,,0,4,29,9932.2
10.956,29.96002665,7.59,84,,,0,4,29,11187
11.451,29.96002665,9.438,85,,,2,4,29,11247
11.484,29.96002665,4.257,86,,,0,4,29,10256
11.682,29.96002665,16.335,87,,,2,4,29,8040.9
11.715,29.96002665,6.204,88,,,0,4,29,10965
11.814,29.96002665,5.412,89,,,0,4,29,10333
12.243,29.96002665,10.725,90,,,2,4,29,11029
12.507,29.96002665,5.61,91,,,0,4,29,10192
12.705,29.96002665,3.729,92,,,0,4,29,8871.8
12.837,29.96002665,5.082,93,,,2,4,29,10009
12.87,29.96002665,1.353,94,,,1,4,29,8329.3
13.332,29.96002665,7.656,95,,,0,4,29,10841
13.299,29.96002665,14.52,96,,,2,4,29,9854.2
13.563,29.96002665,16.863,97,,,2,4,29,7837.4
13.53,29.96002665,10.098,98,,,0,4,29,13992
13.629,29.96002665,9.372,99,,,0,4,29,11919
13.728,29.96002665,10.791,100,,,2,4,29,11793
13.893,29.96002665,5.082,101,,,0,4,29,9425.4
13.959,29.96002665,6.468,102,,,0,4,29,10370
14.454,29.96002665,0.726,103,,,1,4,72,7833.3
14.388,29.96002665,4.29,104,,,0,4,72,9705.1
14.388,29.96002665,14.355,105,,,2,4,72,9039.7
14.652,29.96002665,10.626,106,,,0,4,72,12581
14.751,29.96002665,8.58,107,,,0,4,72,10970
15.279,29.96002665,8.91,108,,,0,29,72,10927
15.477,29.96002665,7.26,109,,,0,29,72,10242
15.576,29.96002665,8.712,110,,,0,29,72,10813
15.642,29.96002665,9.537,111,,,0,29,72,10863
15.873,29.96002665,12.606,112,,,2,4,72,10403
16.401,29.96002665,4.356,113,,,1,4,13,9258.6
16.368,29.96002665,10.923,114,,,0,4,13,12188
16.599,29.96002665,9.24,115,,,0,4,13,11000
16.83,29.96002665,10.032,116,,,1,4,13,11016
16.929,29.96002665,7.722,117,,,2,4,13,11069
16.929,29.96002665,6.237,118,,,0,2,13,10664
17.391,29.96002665,6.996,119,,,1,18,13,10248
17.919,29.96002665,9.108,120,,,0,18,13,10911
18.117,29.96002665,16.896,121,,,2,18,13,8009.5
18.084,29.96002665,8.481,122,,,0,18,13,10627
18.381,29.96002665,7.326,123,,,0,18,13,11188
18.645,29.96002665,7.722,124,,,2,18,13,9519.5
18.48,29.96002665,13.794,125,,,2,18,13,9691.4
19.008,29.96002665,10.131,126,,,0,18,13,9837.5
19.14,29.96002665,10.824,127,,,2,18,13,9536.6
19.305,29.96002665,4.554,128,,,1,18,13,9413.5
19.239,29.96002665,8.613,129,,,1,18,13,10062
19.272,29.96002665,16.896,130,,,2,18,13,7914.6
19.338,29.96002665,16.038,131,,,2,18,13,7255.8
20.031,29.96002665,5.775,132,,,2,18,13,9750
20.163,29.96002665,8.811,133,,,0,18,13,9933.7
20.229,29.96002665,10.395,134,,,0,18,13,9714.3
20.691,29.96002665,13.134,135,,,2,18,13,9578.1
20.856,29.96002665,3.465,136,,,2,18,13,8789.2
20.889,29.96002665,16.632,137,,,2,18,13,6114.8
21.12,29.96002665,6.237,138,,,2,18,13,8048.5
22.308,29.96002665,10.461,139,,,0,18,13,7978.6
0.165,29.95003331,12.441,1,,,1,18,13,10762
0.132,29.95003331,5.841,2,,,1,18,13,9098.6
0.264,29.95003331,3.663,3,,,1,18,13,8231.3
0.396,29.95003331,9.537,4,,,1,18,13,12412
0.594,29.95003331,6.105,5,,,1,18,64,9061.1
0.66,29.95003331,1.518,6,,,1,18,64,9783.8
0.825,29.95003331,16.533,7,,,1,18,64,8558.6
0.891,29.95003331,4.356,8,,,0,18,64,9881.2
0.891,29.95003331,2.508,9,,,2,18,64,8744.8
0.99,29.95003331,8.283,10,,,1,18,64,10876
1.023,29.95003331,11.22,11,,,1,18,64,11843
1.188,29.95003331,8.91,12,,,1,18,64,11052
1.353,29.95003331,16.434,13,,,1,18,64,9096.9
1.419,29.95003331,7.557,14,,,1,18,64,10083
1.782,29.95003331,12.804,15,,,1,18,64,10652
2.211,29.95003331,1.023,16,,,0,18,64,8799.3
2.211,29.95003331,9.768,17,,,0,18,28,12353
2.508,29.95003331,13.035,18,,,1,18,28,11819
2.442,29.95003331,7.392,19,,,1,18,28,9895.8
2.475,29.95003331,2.772,20,,,2,18,28,8397.5
2.64,29.95003331,1.551,21,,,0,18,28,9396
2.772,29.95003331,8.382,22,,,0,18,28,10699
2.805,29.95003331,10.461,23,,,0,18,28,12877
3.531,29.95003331,16.797,24,,,0,18,28,9461.5
3.465,29.95003331,8.019,25,,,0,18,28,11096
3.762,29.95003331,7.128,26,,,0,18,28,12134
3.663,29.95003331,4.785,27,,,0,18,28,10053
3.861,29.95003331,12.276,28,,,0,18,28,11698
3.828,29.95003331,7.92,29,,,0,18,28,12260
4.125,29.95003331,5.511,30,,,0,18,28,10644
4.158,29.95003331,0.462,31,,,1,18,28,8647.7
4.29,29.95003331,13.959,32,,,1,18,28,11134
4.356,29.95003331,9.702,33,,,1,18,28,11048
4.587,29.95003331,11.781,34,,,0,18,28,10970
4.785,29.95003331,10.164,35,,,0,18,28,10744
4.917,29.95003331,11.22,36,,,0,18,28,11500
4.983,29.95003331,0.759,37,,,0,18,28,9015
5.016,29.95003331,5.412,38,,,0,18,28,10338
5.214,29.95003331,12.441,39,,,1,18,28,11120
5.313,29.95003331,11.715,40,,,0,18,28,11011
5.346,29.95003331,7.227,41,,,2,18,28,10977
5.478,29.95003331,10.725,42,,,0,18,28,12352
5.577,29.95003331,9.108,43,,,0,18,28,10869
5.709,29.95003331,4.158,44,,,0,18,28,9558.6
5.676,29.95003331,5.94,45,,,0,18,28,12298
5.775,29.95003331,4.62,46,,,0,18,28,9725
5.907,29.95003331,15.345,47,,,0,18,28,10800
6.006,29.95003331,7.953,48,,,0,18,28,10809
6.138,29.95003331,11.88,49,,,0,18,28,11804
6.072,29.95003331,4.983,50,,,1,18,28,11735
6.336,29.95003331,13.002,51,,,0,18,28,11559
6.567,29.95003331,4.587,52,,,0,18,28,10810
6.798,29.95003331,8.085,53,,,1,18,28,11452
6.666,29.95003331,3.234,54,,,0,18,28,10253
6.765,29.95003331,10.626,55,,,0,18,28,10990
6.831,29.95003331,14.091,56,,,0,18,28,10944
6.93,29.95003331,15.081,57,,,1,18,28,9477.8
7.095,29.95003331,3.234,58,,,0,18,28,10072
7.095,29.95003331,11.319,59,,,0,18,28,11020
7.326,29.95003331,5.775,60,,,0,18,28,10821
7.59,29.95003331,10.527,61,,,0,18,28,11404
7.722,29.95003331,8.184,62,,,1,18,28,10608
7.689,29.95003331,11.748,63,,,0,18,28,11310
7.689,29.95003331,16.401,64,,,1,18,28,8077.3
7.887,29.95003331,12.837,65,,,1,18,28,11273
8.085,29.95003331,4.62,66,,,0,18,28,9341.5
8.25,29.95003331,5.544,67,,,0,18,28,11688
8.415,29.95003331,7.392,68,,,1,18,28,11864
8.646,29.95003331,9.339,69,,,1,18,28,11088
8.547,29.95003331,8.217,70,,,0,18,28,11365
8.514,29.95003331,3.993,71,,,0,18,28,9269.2
8.712,29.95003331,1.716,72,,,0,18,28,8155.9
8.646,29.95003331,5.214,73,,,0,18,28,10467
9.075,29.95003331,7.491,74,,,0,18,28,12359
9.075,29.95003331,12.012,75,,,0,18,28,11741
9.042,29.95003331,10.461,76,,,0,18,28,13369
9.141,29.95003331,13.035,77,,,0,18,28,10365
9.405,29.95003331,4.719,78,,,0,18,28,9505.7
9.867,29.95003331,3.927,79,,,0,18,28,9000
9.867,29.95003331,6.765,80,,,0,18,28,11157
10.329,29.95003331,4.455,81,,,0,18,28,10011
10.56,29.95003331,0.891,82,,,2,18,28,7950.4
10.923,29.95003331,3.531,83,,,0,18,28,9926.6
10.956,29.95003331,7.59,84,,,0,18,28,11198
11.451,29.95003331,9.438,85,,,1,18,28,11212
11.484,29.95003331,4.257,86,,,0,18,28,10239
11.682,29.95003331,16.335,87,,,1,18,28,8070.2
11.715,29.95003331,6.204,88,,,0,18,28,10970
11.814,29.95003331,5.412,89,,,0,18,28,10261
12.243,29.95003331,10.725,90,,,1,18,28,11027
12.507,29.95003331,5.61,91,,,0,18,28,10242
12.705,29.95003331,3.729,92,,,0,18,28,8888.9
12.837,29.95003331,5.082,93,,,1,18,28,10009
12.87,29.95003331,1.353,94,,,2,18,28,8365.9
13.332,29.95003331,7.656,95,,,0,18,28,10836
13.299,29.95003331,14.52,96,,,1,18,28,9895.8
13.563,29.95003331,16.863,97,,,1,18,28,7878
13.53,29.95003331,10.098,98,,,0,18,28,13939
13.629,29.95003331,9.372,99,,,0,18,28,11975
13.728,29.95003331,10.791,100,,,1,18,28,11780
13.893,29.95003331,5.082,101,,,0,18,28,9407.9
13.959,29.95003331,6.468,102,,,0,18,28,10382
14.454,29.95003331,0.726,103,,,2,20,28,7872.2
14.388,29.95003331,4.29,104,,,0,20,28,9692.3
14.388,29.95003331,14.355,105,,,1,20,28,9019.9
14.652,29.95003331,10.626,106,,,0,20,28,12610
14.751,29.95003331,8.58,107,,,0,20,28,10970
15.279,29.95003331,8.91,108,,,0,20,28,10915
15.477,29.95003331,7.26,109,,,0,20,28,10211
15.576,29.95003331,8.712,110,,,0,20,28,10846
15.642,29.95003331,9.537,111,,,0,20,28,10871
15.873,29.95003331,12.606,112,,,1,20,28,10458
16.401,29.95003331,4.356,113,,,2,20,28,9271.6
16.368,29.95003331,10.923,114,,,0,20,28,12225
16.599,29.95003331,9.24,115,,,0,20,28,10995
16.83,29.95003331,10.032,116,,,2,20,28,11055
16.929,29.95003331,7.722,117,,,1,20,28,11076
16.929,29.95003331,6.237,118,,,0,20,28,10546
17.391,29.95003331,6.996,119,,,2,20,28,10222
17.919,29.95003331,9.108,120,,,0,20,28,10904
18.117,29.95003331,16.896,121,,,1,20,28,7961.9
18.084,29.95003331,8.481,122,,,0,20,28,10608
18.381,29.95003331,7.326,123,,,2,20,28,11210
18.645,29.95003331,7.722,124,,,2,20,28,9584.4
18.48,29.95003331,13.794,125,,,1,20,28,9765.4
19.008,29.95003331,10.131,126,,,0,20,28,9737.5
19.14,29.95003331,10.824,127,,,1,20,28,9455.3
19.305,29.95003331,4.554,128,,,2,20,28,9461.5
19.239,29.95003331,8.613,129,,,2,20,28,10062
19.272,29.95003331,16.896,130,,,1,20,28,7890.2
19.338,29.95003331,16.038,131,,,1,20,28,7255.8
20.031,29.95003331,5.775,132,,,1,20,28,9800
20.163,29.95003331,8.811,133,,,0,20,28,9951.8
20.229,29.95003331,10.395,134,,,0,20,28,9714.3
20.691,29.95003331,13.134,135,,,1,20,28,9562.5
20.856,29.95003331,3.465,136,,,1,20,28,8771.1
20.889,29.95003331,16.632,137,,,1,20,28,6213.1
21.12,29.95003331,6.237,138,,,2,20,28,8060.6
22.308,29.95003331,10.461,139,,,0,20,28,7981.3
0.165,29.94003997,12.441,1,,,1,20,28,10692
0.132,29.94003997,5.841,2,,,1,20,28,9112.7
0.264,29.94003997,3.663,3,,,1,20,28,8194
0.396,29.94003997,9.537,4,,,1,20,28,12376
0.594,29.94003997,6.105,5,,,1,20,28,9072.2
0.66,29.94003997,1.518,6,,,1,20,28,9770.3
0.825,29.94003997,16.533,7,,,1,20,28,8482.8
0.891,29.94003997,4.356,8,,,0,20,28,9956.2
0.891,29.94003997,2.508,9,,,1,20,28,8724.1
0.99,29.94003997,8.283,10,,,1,20,28,10925
1.023,29.94003997,11.22,11,,,1,20,28,11864
1.188,29.94003997,8.91,12,,,1,20,28,10981
1.353,29.94003997,16.434,13,,,1,20,28,9076.1
1.419,29.94003997,7.557,14,,,1,20,28,10083
1.782,29.94003997,12.804,15,,,1,20,28,10647
2.211,29.94003997,1.023,16,,,0,20,28,8814.1
2.211,29.94003997,9.768,17,,,0,20,28,12326
2.508,29.94003997,13.035,18,,,1,20,28,11736
2.442,29.94003997,7.392,19,,,1,20,28,9875
2.475,29.94003997,2.772,20,,,1,20,28,8403.7
2.64,29.94003997,1.551,21,,,0,20,28,9428
2.772,29.94003997,8.382,22,,,0,20,28,10664
2.805,29.94003997,10.461,23,,,0,20,28,12850
3.531,29.94003997,16.797,24,,,0,20,28,9548.1
3.465,29.94003997,8.019,25,,,0,20,28,11034
3.762,29.94003997,7.128,26,,,0,20,28,12134
3.663,29.94003997,4.785,27,,,0,20,28,10096
3.861,29.94003997,12.276,28,,,0,20,28,11717
3.828,29.94003997,7.92,29,,,0,20,28,12260
4.125,29.94003997,5.511,30,,,0,20,28,10672
4.158,29.94003997,0.462,31,,,1,20,28,8704.5
4.29,29.94003997,13.959,32,,,1,20,28,11090
4.356,29.94003997,9.702,33,,,1,20,28,11115
4.587,29.94003997,11.781,34,,,0,20,28,10976
4.785,29.94003997,10.164,35,,,0,20,28,10736
4.917,29.94003997,11.22,36,,,0,20,28,11469
4.983,29.94003997,0.759,37,,,0,20,28,9011.2
5.016,29.94003997,5.412,38,,,0,20,28,10374
5.214,29.94003997,12.441,39,,,1,18,28,11120
5.313,29.94003997,11.715,40,,,0,18,28,11034
5.346,29.94003997,7.227,41,,,1,18,28,10930
5.478,29.94003997,10.725,42,,,0,18,28,12358
5.577,29.94003997,9.108,43,,,0,18,28,10864
5.709,29.94003997,4.158,44,,,0,18,28,9495.5
5.676,29.94003997,5.94,45,,,0,18,28,12272
5.775,29.94003997,4.62,46,,,0,18,28,9850
5.907,29.94003997,15.345,47,,,0,18,28,10830
6.006,29.94003997,7.953,48,,,0,18,28,10882
6.138,29.94003997,11.88,49,,,0,18,28,11804
6.072,29.94003997,4.983,50,,,1,18,28,11780
6.336,29.94003997,13.002,51,,,0,18,28,11627
6.567,29.94003997,4.587,52,,,0,18,28,10720
6.798,29.94003997,8.085,53,,,1,18,28,11367
6.666,29.94003997,3.234,54,,,0,18,28,10176
6.765,29.94003997,10.626,55,,,0,18,28,10969
6.831,29.94003997,14.091,56,,,0,18,28,10972
6.93,29.94003997,15.081,57,,,1,18,28,9411.1
7.095,29.94003997,3.234,58,,,0,18,28,10099
7.095,29.94003997,11.319,59,,,0,20,28,11000
7.326,29.94003997,5.775,60,,,0,20,28,10812
7.59,29.94003997,10.527,61,,,0,20,28,11332
7.722,29.94003997,8.184,62,,,1,20,28,10564
7.689,29.94003997,11.748,63,,,0,18,28,11274
7.689,29.94003997,16.401,64,,,1,18,28,8101.4
7.887,29.94003997,12.837,65,,,1,20,28,11159
8.085,29.94003997,4.62,66,,,0,20,28,9378
8.25,29.94003997,5.544,67,,,0,17,28,11710
8.415,29.94003997,7.392,68,,,1,17,28,11833
8.646,29.94003997,9.339,69,,,1,17,28,11057
8.547,29.94003997,8.217,70,,,0,17,28,11406
8.514,29.94003997,3.993,71,,,0,8,28,9320.5
8.712,29.94003997,1.716,72,,,0,8,28,8150.5
8.646,29.94003997,5.214,73,,,0,17,28,10438
9.075,29.94003997,7.491,74,,,0,17,28,12343
9.075,29.94003997,12.012,75,,,0,17,28,11741
9.042,29.94003997,10.461,76,,,0,17,28,13433
9.141,29.94003997,13.035,77,,,0,8,28,10405
9.405,29.94003997,4.719,78,,,0,8,28,9528.4
9.867,29.94003997,3.927,79,,,0,8,28,9035.3
9.867,29.94003997,6.765,80,,,0,8,28,11241
10.329,29.94003997,4.455,81,,,0,8,28,9983.9
10.56,29.94003997,0.891,82,,,0,8,28,7917.4
10.923,29.94003997,3.531,83,,,0,8,28,9909.6
10.956,29.94003997,7.59,84,,,0,8,28,11128
11.451,29.94003997,9.438,85,,,1,8,28,11241
11.484,29.94003997,4.257,86,,,0,8,28,10274
11.682,29.94003997,16.335,87,,,1,8,28,8076
11.715,29.94003997,6.204,88,,,0,8,28,10965
11.814,29.94003997,5.412,89,,,0,8,28,10366
12.243,29.94003997,10.725,90,,,1,8,28,11045
12.507,29.94003997,5.61,91,,,0,8,28,10308
12.705,29.94003997,3.729,92,,,0,8,28,8854.7
12.837,29.94003997,5.082,93,,,1,8,28,10000
12.87,29.94003997,1.353,94,,,1,8,28,8304.9
13.332,29.94003997,7.656,95,,,0,8,28,10882
13.299,29.94003997,14.52,96,,,1,8,28,9895.8
13.563,29.94003997,16.863,97,,,1,8,28,7902.4
13.53,29.94003997,10.098,98,,,0,17,28,13962
13.629,29.94003997,9.372,99,,,0,17,28,11957
13.728,29.94003997,10.791,100,,,1,8,28,11700
13.893,29.94003997,5.082,101,,,0,8,28,9381.6
13.959,29.94003997,6.468,102,,,0,8,28,10370
14.454,29.94003997,0.726,103,,,0,8,28,7833.3
14.388,29.94003997,4.29,104,,,0,8,28,9692.3
14.388,29.94003997,14.355,105,,,1,8,28,9026.5
14.652,29.94003997,10.626,106,,,0,17,28,12574
14.751,29.94003997,8.58,107,,,0,17,28,10904
15.279,29.94003997,8.91,108,,,0,17,28,10976
15.477,29.94003997,7.26,109,,,0,8,28,10227
15.576,29.94003997,8.712,110,,,0,8,28,10824
15.642,29.94003997,9.537,111,,,0,8,28,10847
15.873,29.94003997,12.606,112,,,1,8,28,10431
16.401,29.94003997,4.356,113,,,0,8,28,9293.1
16.368,29.94003997,10.923,114,,,0,8,28,12188
16.599,29.94003997,9.24,115,,,0,8,28,10985
16.83,29.94003997,10.032,116,,,0,17,28,11022
16.929,29.94003997,7.722,117,,,1,17,28,11041
16.929,29.94003997,6.237,118,,,0,17,28,10681
17.391,29.94003997,6.996,119,,,1,17,28,10241
17.919,29.94003997,9.108,120,,,0,17,28,10890
18.117,29.94003997,16.896,121,,,1,17,28,7923.8
18.084,29.94003997,8.481,122,,,0,17,28,10621
18.381,29.94003997,7.326,123,,,0,17,28,11203
18.645,29.94003997,7.722,124,,,1,29,28,9623.4
18.48,29.94003997,13.794,125,,,1,29,28,9716
19.008,29.94003997,10.131,126,,,0,29,28,9800
19.14,29.94003997,10.824,127,,,1,29,28,9471.5
19.305,29.94003997,4.554,128,,,0,29,28,9442.3
19.239,29.94003997,8.613,129,,,1,29,28,10080
19.272,29.94003997,16.896,130,,,1,29,28,7902.4
19.338,29.94003997,16.038,131,,,1,29,28,7348.8
20.031,29.94003997,5.775,132,,,1,29,28,9750
20.163,29.94003997,8.811,133,,,0,6,28,9927.7
20.229,29.94003997,10.395,134,,,0,6,28,9649.4
20.691,29.94003997,13.134,135,,,1,6,28,9625
20.856,29.94003997,3.465,136,,,1,6,28,8789.2
20.889,29.94003997,16.632,137,,,1,6,28,6082
21.12,29.94003997,6.237,138,,,1,6,28,8121.2
22.308,29.94003997,10.461,139,,,0,6,28,7959.9
0.165,29.93004664,12.441,1,,,1,6,28,10777
0.132,29.93004664,5.841,2,,,1,6,28,9126.8
0.264,29.93004664,3.663,3,,,1,6,28,8238.8
0.396,29.93004664,9.537,4,,,1,6,28,12416
0.594,29.93004664,6.105,5,,,1,6,28,9044.4
0.66,29.93004664,1.518,6,,,1,6,28,9779.3
0.825,29.93004664,16.533,7,,,1,6,28,8531
0.891,29.93004664,4.356,8,,,0,6,28,9950
0.891,29.93004664,2.508,9,,,1,5,28,8731
0.99,29.93004664,8.283,10,,,1,5,28,10913
1.023,29.93004664,11.22,11,,,1,5,28,11823
1.188,29.93004664,8.91,12,,,1,5,28,11032
1.353,29.93004664,16.434,13,,,1,5,28,9058.8
1.419,29.93004664,7.557,14,,,1,5,28,10059
1.782,29.93004664,12.804,15,,,1,5,28,10658
2.211,29.93004664,1.023,16,,,0,5,28,8814.1
2.211,29.93004664,9.768,17,,,0,5,28,12358
2.508,29.93004664,13.035,18,,,1,5,78,11731
2.442,29.93004664,7.392,19,,,0,5,78,9888.9
2.475,29.93004664,2.772,20,,,1,5,78,8391.3
2.64,29.93004664,1.551,21,,,0,5,78,9416
2.772,29.93004664,8.382,22,,,0,5,78,10713
2.805,29.93004664,10.461,23,,,0,5,78,12868
3.531,29.93004664,16.797,24,,,1,5,78,9384.6
3.465,29.93004664,8.019,25,,,0,5,78,11151
3.762,29.93004664,7.128,26,,,0,5,66,12125
3.663,29.93004664,4.785,27,,,0,5,66,10117
3.861,29.93004664,12.276,28,,,0,5,66,11726
3.828,29.93004664,7.92,29,,,0,5,66,12302
4.125,29.93004664,5.511,30,,,0,5,66,10644
4.158,29.93004664,0.462,31,,,1,5,66,8613.6
4.29,29.93004664,13.959,32,,,1,5,66,11119
4.356,29.93004664,9.702,33,,,1,5,66,11077
4.587,29.93004664,11.781,34,,,0,5,78,10958
4.785,29.93004664,10.164,35,,,0,5,78,10736
4.917,29.93004664,11.22,36,,,0,5,78,11522
4.983,29.93004664,0.759,37,,,0,5,78,9007.5
5.016,29.93004664,5.412,38,,,0,5,78,10317
