Cell 1,Cell 2,Cell 3,Cell 4,Cell 5,Cell 6,Cell 7,Cell 8,Cell 9,Cell 10,Cell 11,Cell 12,Cell 13,Cell 14,Cell 15,Cell 16,Cell 17,Cell 18,Cell 19,Cell 20,Cell 21,Cell 22,Cell 23,Cell 24,Cell 25,Cell 26,Cell 27,Cell 28,Cell 29,Cell 30,Cell 31,Cell 32,Cell 33,Cell 34,Cell 35,Cell 36,Cell 37,Cell 38,Cell 39,Cell 40,Cell 41,Cell 42,Cell 43,Cell 44,Cell 45,Cell 46,Cell 47,Cell 48,Cell 49,Cell 50,Cell 51,Cell 52,Cell 53,Cell 54,Cell 55,Cell 56,Cell 57,Cell 58,Cell 59,Cell 60,Cell 61,Cell 62,Cell 63,Cell 64,Cell 65,Cell 66,Cell 67,Cell 68,Cell 69,Cell 70,Cell 71,Cell 72,Cell 73,Cell 74,Cell 75,Cell 76,Cell 77,Cell 78,Cell 79,Cell 80,Cell 81,Cell 82,Cell 83,Cell 84,Cell 85,Cell 86,Cell 87,Cell 88,Cell 89,Cell 90,Cell 91,Cell 92,Cell 93,Cell 94,Cell 95,Cell 96,Cell 97,Cell 98,Cell 99,Cell 100,Cell 101,Cell 102,Cell 103,Cell 104,Cell 105,Cell 106,Cell 107,Cell 108,Cell 109,Cell 110
0.84511,1.0454,0.98799,0.41746,3.35519,-0.27353,-1.13635,0.2257,-0.0507,-1.79851,0.17495,0.75552,2.10007,1.4776,1.18304,-0.75226,-1.54637,-0.94124,-0.24547,-1.80322,-0.41551,0.258,1.21752,-2.04899,0.16136,0.36957,-1.24102,-0.28676,0.85332,-0.36074,0.30925,-0.22419,1.08723,-1.28561,-0.48981,0.17128,1.96511,-1.74912,-0.03315,-0.54768,-0.84133,-0.86705,-2.62753,-1.31191,0.82714,-0.00876,-0.59012,-0.99995,0.21271,-0.12194,1.31937,-1.23483,-0.63908,-0.62158,-1.86127,1,-1.56352,2.30483,-0.16301,0.52693,0.20331,0.12865,0.21303,-0.30545,1.35389,2.01518,1.14523,1.73465,0.06382,0.63861,1.79458,0.93055,-0.6267,1.53032,0.29024,0.42381,0.93805,1.28425,2.20966,0.0475,1.99651,0.40696,0.02908,-0.53246,0.87543,0.65585,-0.57181,-1.38649,-0.0888,0.14427,1.74401,0.45834,0.40566,-0.47257,-0.60095,-1.88035,-2.69448,-1.03381,0.68411,1.71294,-0.28477,2.42159,-0.15101,0.8913,2.68313,1.32159,0.17155,0.52884,-1.12302,0.02951
0.62222,-1.11349,0.07396,0.5549,2.33387,-0.34969,-1.04014,2.76413,-1.58753,0.17404,1.3756,-0.33217,4.09347,3.46075,1.85837,-2.35535,-1.27564,-2.87992,0.80538,-0.94189,0.36552,2.22999,1.32401,-0.5481,-2.57726,-0.30158,-0.82151,0.23214,0.93084,0.47158,0.67113,-0.15814,0.68598,-0.63203,-2.10824,0.32358,1.38232,-1.04198,0.27544,-3.59746,-2.69802,4.08814,-3.76762,0.99598,-1.02089,0.08944,0.28158,-2.25573,-1.14885,-0.35776,0.73317,-1.48304,0.0055,-1.58619,-1.47789,1,-0.2536,1.56507,0.44692,-2.02612,-2.94221,0.67549,1.32652,0.8677,1.87988,2.72979,-0.29066,4.99902,2.22894,-0.77871,1.35626,0.36495,-0.84983,1.02428,-0.06068,0.81635,1.83552,2.89189,3.38105,1.10147,0.50556,0.29698,-1.98659,-0.51703,2.87517,0.30026,0.64443,-1.02172,-0.13345,-0.49723,2.03575,0.59083,0.63013,-0.31395,-1.30418,-2.90526,-2.02661,-0.35508,-0.67518,2.21319,-0.38678,2.32127,5.42077,1.15249,3.42528,2.6234,0.22242,2.12324,-0.04459,-0.00695
0.85501,1.603,1.80078,0.33087,2.5641,-0.50933,-0.37653,-2.3707,0.91393,-1.18826,-2.14643,1.6273,1.18893,-0.28345,-0.11241,-0.62631,-0.48235,0.39605,-0.99505,-1.36123,-0.04235,-0.14161,0.21263,-1.33116,2.31296,-0.52204,-1.46455,-0.15518,-0.36265,-0.91181,0.46866,-0.43202,0.12911,-1.37933,0.9131,-0.05848,1.15647,-1.5815,-0.94297,0.99202,-0.68696,-3.20517,-1.45852,-4.17056,1.88227,-1.35777,-1.65984,1.15195,0.96956,-0.55836,1.08637,-0.87897,-1.71696,-0.08394,-0.97176,1,-0.52744,1.74435,-1.22635,1.10184,2.79684,0.50533,-1.16432,0.40123,0.75907,0.76963,-0.07993,-0.83943,-0.0612,0.58298,1.9152,0.92397,0.22558,0.31776,0.6109,-0.26098,-0.02235,0.09011,-0.30934,-1.80601,2.74377,-0.6844,1.71034,0.44604,0.4577,1.1594,-2.60334,-1.25927,-0.0543,0.10308,0.83597,0.30281,0.85212,-0.79127,0.73941,-1.03616,-1.45359,-1.52765,1.37419,3.01E-04,0.99388,1.55124,-3.39431,-0.50661,0.831,-1.00239,-0.27464,-0.67651,-1.18891,0.78777
1.33586,3.98584,4.58996,0.12003,3.68103,-1.16472,-0.12626,-8.07255,3.6214,-2.80119,-5.93637,3.57303,-1.16075,-3.50318,-1.60102,0.75464,0.30277,3.23686,-3.0341,-2.09062,-0.10622,-2.27369,-0.71092,-2.735,7.65547,-0.92573,-2.56315,-0.69775,-1.63616,-2.14692,0.13746,-0.83249,-0.23751,-2.10334,4.00165,-0.51393,1.11648,-2.62457,-2.5746,5.30915,1.48502,-11.70005,-0.12217,-10.47595,5.28258,-2.5799,-4.62411,4.89616,2.99542,-0.1286,1.47461,-0.35598,-2.98064,1.56778,-1.20099,1,-1.07406,2.30782,-2.87056,4.95512,8.63356,0.57454,-3.76609,0.59011,0.3841,-0.26611,0.35613,-6.52332,-1.95544,1.83842,3.67718,1.76072,1.37737,-0.37278,1.26516,-1.41615,-1.59755,-2.55146,-3.66196,-5.16945,6.20481,-1.68796,5.58111,1.94416,-1.45437,2.79935,-6.35515,-2.14838,-0.26303,0.67091,0.26649,0.63717,1.46897,-1.59345,2.42302,0.22796,-1.16791,-2.68601,3.18587,-2.47823,2.24357,1.28495,-12.35881,-2.37682,-1.49419,-4.25649,-0.8247,-2.93407,-2.24589,1.73532
2.27414,-0.02869,9.3857,-0.24897,6.94401,-4.47305,-2.34468,-8.53719,3.59549,-2.47354,-5.93849,1.63051,2.93288,0.37545,1.18989,-1.95467,0.48648,-0.59472,-3.38295,-2.29228,1.76458,0.77935,0.10851,-5.11845,7.58369,-2.47725,-4.30466,-1.11092,-1.23589,-1.21921,-0.62848,-1.42345,0.65218,-0.8143,3.22984,-0.98769,1.22548,-4.73962,-4.35464,1.60798,1.39407,-14.28766,-5.9896,-14.27153,5.86516,-0.32099,-9.50498,5.78284,0.94073,3.43396,1.32046,-0.43712,1.04752,2.10106,-4.37577,1,-2.28479,3.58264,-2.05201,7.42669,6.62801,2.16815,-3.06556,5.08384,4.69783,5.59866,0.72464,-2.53596,1.48186,0.10961,9.50776,2.55823,1.75908,-0.84956,0.82615,-1.42538,0.67209,-0.44369,-0.84285,-7.19064,10.53343,-0.94526,4.87887,4.40237,2.78401,6.72417,-7.63249,-5.5695,-2.1754,0.00623,3.39465,4.52078,3.78269,-2.95958,-0.61316,-3.63931,-1.84828,-1.61497,0.4318,-4.19802,0.74439,4.06195,-8.41831,-3.96429,0.23822,-0.98278,-1.10603,1.91371,0.0431,2.5669
2.22266,-3.58465,10.40329,-1.35621,6.81927,-7.2634,-3.3937,-6.26631,3.49544,-1.78837,-3.5618,-1.66829,3.90704,2.11755,2.6173,-2.22157,0.16782,-2.95463,-2.70472,-0.41457,1.20385,2.57149,0.41445,-6.62898,5.69398,-2.75356,-4.1862,-1.48494,-0.21604,-0.87495,-1.96616,-1.17713,1.49856,1.49619,2.00434,-1.68388,0.4641,-5.00075,-4.42885,-0.64748,2.31468,-13.80734,-8.51203,-13.00931,4.00137,3.47707,-10.95363,5.19998,-1.39742,6.17138,1.3069,0.87877,5.40414,3.12145,-4.69013,1,-4.23391,3.56246,-0.5325,9.50759,3.84143,2.19626,-1.02972,6.66304,6.68541,9.01219,2.19023,1.14233,2.45669,-0.86127,10.83811,2.20004,1.66701,-1.23472,0.01909,-0.84874,1.80684,0.62592,1.77443,-7.86883,9.11142,1.48681,3.05821,4.31784,4.49991,8.02578,-5.80627,-7.22878,-3.83421,0.00506,4.11486,7.40832,4.29737,-3.05587,-3.4721,-5.02897,-1.27609,0.10977,-2.07799,-5.6277,-2.03896,5.20876,-3.76187,-5.32927,0.71291,2.03015,-0.85705,6.04337,3.68516,2.33755
0.82024,-3.06686,4.06919,-1.5498,2.2878,-4.81676,-1.77522,-0.52376,1.58961,-0.39854,0.31254,-2.58503,1.74147,1.23925,1.51492,-0.50028,-0.60244,-2.39912,-0.36823,1.45746,-0.54412,1.81613,0.31909,-3.58619,1.04447,-1.10069,-1.45273,-0.77792,0.54647,-0.60756,-1.52773,-0.1038,1.06705,1.92693,0.15102,-1.2502,-0.32265,-2.00219,-1.58566,-1.11224,1.39513,-4.7496,-4.72524,-4.00037,0.14125,4.01707,-4.46467,1.38577,-1.86258,3.84605,0.78331,1.28004,4.3107,1.94291,-0.84431,1,-3.1266,1.47649,0.5138,5.38802,0.31729,0.55422,1.20741,2.73787,3.41753,5.23324,2.12981,2.73787,0.96272,-0.69331,4.10007,0.53056,0.34191,-0.62081,-0.52807,0.19117,1.05279,0.76995,2.29255,-3.80831,1.26988,2.52838,-0.11109,0.86689,2.38951,3.60298,-1.03052,-3.72703,-2.5237,0.22034,1.45451,4.62373,1.63113,-1.10677,-2.81413,-2.54765,-0.04846,0.75431,-1.96108,-2.97153,-2.75412,2.60644,1.22802,-2.90219,0.51322,2.32562,0.04299,4.75422,3.76337,0.75952
0.14657,-0.7743,0.43419,-0.90537,0.17369,-1.60686,-0.51435,1.03321,0.52452,0.01509,0.74447,-0.85515,0.41485,0.09665,0.30115,0.20739,-0.73754,-0.9667,0.49899,1.08045,-0.58,0.48667,0.16209,-0.85525,-0.31363,-0.17838,-0.18583,-0.12975,0.23953,-0.4664,-0.31989,0.2553,0.31002,0.60754,-0.04926,-0.48898,-0.2944,-0.33839,-0.16653,-0.3611,0.25091,-0.24084,-1.53008,-0.20053,-0.5124,1.8211,-0.37165,-0.32714,-0.57201,1.14757,0.23966,0.37648,1.05121,0.56787,1.18927,1,-1.091,0.26191,0.11265,1.6037,-0.03707,-0.16832,1.10703,0.03147,0.61801,1.27562,1.08222,1.46878,0.03961,-0.21793,0.11434,-0.05005,-0.35286,0.02604,-0.33665,0.33178,0.12298,0.37935,0.95875,-1.10539,-1.4687,1.239,-0.81419,-0.50103,0.53007,0.67068,0.12708,-0.84419,-0.70444,0.1945,-0.13252,1.33311,0.00104,-0.06157,-0.75631,-0.68027,0.19661,0.04901,-0.51498,-0.6351,-1.29384,0.54576,1.37964,-0.44847,0.21551,0.7499,0.26531,1.64067,1.15812,0.15048
0.06527,-0.09613,-0.07305,-0.65732,-0.11102,-0.56052,-0.41698,0.94142,0.32808,0.05972,0.49436,-0.11361,0.23007,-0.04588,0.05069,0.14143,-0.66671,-0.56316,0.53704,0.75125,-0.22294,0.07633,0.11702,-0.04452,-0.38562,-0.03393,-0.02663,0.01351,0.02747,-0.36114,0.04008,0.28927,0.08077,0.05286,0.14809,-0.21533,-0.25815,-0.07729,0.00745,-0.191,0.04248,0.35289,-0.81339,0.30138,-0.24751,0.99698,0.28985,-0.65918,0.00473,0.61751,-0.07599,-0.13705,0.0805,0.16877,1.48073,1,-0.51505,-0.10704,-0.0713,0.48704,0.12992,-0.25284,0.86082,-0.42775,-0.09274,0.2533,0.85002,0.83942,-0.03583,-0.12226,-0.51181,-0.07455,-0.48914,0.28901,-0.27822,0.26694,-0.15593,0.21831,0.363,-0.43195,-1.4499,0.48758,-0.84888,-0.46877,0.17714,0.09363,-0.00517,-0.10387,-0.08493,0.11672,-0.31862,0.43561,-0.32374,0.11485,-0.1475,-0.39272,0.19269,-0.23186,-0.11646,-0.12773,-0.7481,0.16246,1.01605,0.34455,0.08413,0.2891,0.15537,0.67338,0.04495,0.06883
0.0831,0.22369,-0.05206,-0.61976,-0.24051,0.06484,-0.69864,0.76603,0.27314,0.04004,0.35663,0.25282,0.20247,0.11518,-0.01307,-0.11106,-0.53274,-0.41284,0.44108,0.56576,0.13195,-0.2439,0.09018,0.60236,-0.45315,-0.03678,0.02016,0.01973,-0.16825,-0.31219,0.06558,0.31765,-0.05099,-0.34899,0.40381,0.01619,-0.24286,-0.05744,0.03776,-0.26936,0.12411,0.46295,-0.50056,0.54887,0.05579,0.65149,0.36383,-1.06816,0.3322,0.61027,-0.40566,-0.63842,-0.36003,-0.08945,1.65577,1,-0.44345,-0.39692,-0.05864,-0.1162,0.31229,-0.29247,0.80398,-0.51622,-0.57897,-0.28003,1.02294,0.48784,-0.04432,-0.11601,-0.67797,-0.06503,-0.57717,0.58475,-0.39024,0.29647,-0.44787,0.08232,-0.12095,-0.02896,-1.21203,-0.04638,-0.9805,-0.31461,0.21027,-0.16837,-0.19702,0.36937,0.38163,-3.24E-04,-0.24542,0.02881,-0.54595,0.16224,0.14111,-0.50643,0.21445,-0.34926,-0.02142,0.0475,-0.60161,0.23238,0.78108,0.88687,-0.10636,0.30462,-0.05709,0.18307,-0.76679,0.00362
2.34513,10.62368,4.83812,-6.47635,-5.33309,11.88408,-16.71865,3.49438,1.1799,-4.55329,2.79515,2.4929,-0.96411,9.48043,-2.36313,-10.73512,5.62484,-1.62092,-3.49689,-3.31484,8.21076,-12.00149,-0.1621,24.29493,-8.34823,-2.35732,2.10361,-2.08951,-6.82062,-3.10697,-5.49597,3.32548,-3.4725,-12.79905,9.07522,10.70801,1.7922,-0.33934,1.97068,-8.9491,5.4218,7.63856,6.02781,13.71762,7.37474,0.65068,-3.02752,-24.79562,3.93418,6.02319,-10.16046,-17.87238,-11.35929,-8.51791,11.40858,1,-10.42743,-8.20675,3.77438,-6.25476,8.79956,-3.51799,9.17895,-1.76855,-21.27434,-16.23495,14.28408,-3.39885,-2.65311,-1.13259,-7.35305,-0.47885,-4.30956,13.14635,-10.70555,6.36652,-17.26899,-5.06504,-15.8283,10.171,-3.53622,-8.16689,-11.87893,-1.79594,9.89944,-6.89545,-3.71751,17.27893,13.4604,-6.4594,2.95094,-5.27084,-12.31265,1.34306,8.51791,-12.37091,0.34575,-1.155,-1.17744,5.61651,-6.18867,8.94899,-1.01228,14.8863,-6.37474,9.96818,-7.9917,-7.52423,-22.38744,-4.63581
2.22562,10.07965,4.70238,-6.16753,-5.14287,11.46128,-16.08954,3.12154,1.07219,-4.25046,2.58396,2.43519,-0.91238,9.13974,-2.19213,-10.3333,5.40745,-1.48211,-3.38799,-3.15155,7.98291,-11.53431,-0.16409,23.32668,-7.92335,-2.2751,2.02554,-2.00975,-6.63388,-2.97328,-5.30917,3.13963,-3.3223,-12.3348,8.75878,10.21879,1.71221,-0.40831,1.87263,-8.5199,5.24983,7.20383,5.76421,13.03912,7.15538,0.55637,-2.89034,-23.68134,3.80604,5.79867,-9.79821,-17.22557,-10.83966,-8.12455,10.93266,1,-9.9048,-7.89627,3.62845,-6.20434,8.4493,-3.33729,8.63165,-1.64017,-20.28109,-15.56385,13.79495,-3.33792,-2.50659,-1.09737,-6.94417,-0.48656,-4.14301,12.6293,-10.20836,6.10635,-16.43931,-4.84767,-15.239,9.76605,-3.14147,-7.97072,-11.35061,-1.60744,9.46018,-6.62874,-3.59118,16.52579,12.96695,-6.15184,2.91797,-5.07707,-11.76699,1.2702,8.13342,-11.8614,0.37208,-1.14722,-1.13672,5.31148,-5.84291,8.61404,-1.08597,14.34211,-6.16299,9.63428,-7.70019,-7.32897,-21.52269,-4.42197
-0.1288,-0.61194,-0.11045,-0.14205,-0.03323,-0.32693,0.08049,-0.14726,0.04775,0.59021,-0.11466,0.26886,0.26683,-0.26352,0.34367,0.34473,-0.74425,-0.07872,0.50751,0.7474,0.04312,0.30245,0.05758,-0.58053,0.27893,0.05294,-0.07739,0.10103,-0.09605,-0.09326,0.26931,-0.00842,0.15516,0.11839,0.06549,-0.68707,-0.34323,-0.30271,-0.11795,0.3974,-0.06995,-0.25156,-0.83084,-0.52812,-0.06753,0.37659,0.53814,0.57412,0.20466,0.32776,-0.0173,0.05115,0.35228,0.50589,0.94454,1,0.44325,-0.02137,-0.26599,-0.4185,-0.07069,0.01927,-0.23084,-0.2403,0.89753,0.53152,0.48398,0.38555,0.22992,-0.07377,0.04926,-0.11051,-0.33805,-0.08117,0.36528,-0.05249,0.81621,0.38483,0.47864,-0.50662,-0.18164,-0.02452,-0.16594,0.11297,-0.40567,0.17568,-0.07506,-0.64004,-0.16195,0.42812,-0.14562,0.22069,0.20558,0.04854,-0.35568,0.20382,0.27606,-0.40307,0.04667,-0.45217,0.04756,-0.18756,0.47314,0.28314,0.07111,-0.04902,0.27698,0.21029,0.25615,0.31018
-0.1675,-0.46644,0.21939,-0.44223,-0.20343,-0.12955,-0.26636,-0.34996,0.10237,0.56214,-0.17238,0.23443,0.18358,-0.01421,0.45031,0.05691,-0.49593,-0.02876,0.37801,0.57488,0.36376,-0.07409,0.01384,0.00866,0.24981,-0.04699,-0.00234,-0.00764,-0.43361,-0.14875,0.06984,0.01792,0.173,-0.30094,0.31497,-0.47981,-0.23893,-0.51786,-0.07228,0.26554,-0.07482,-0.03439,-0.77321,-0.38577,0.19722,0.4874,0.36774,0.20389,0.09523,0.52368,-0.20013,-0.43976,0.12524,0.53979,1.08164,1,0.33908,-0.0856,-0.26077,-0.6396,0.42301,-0.00337,-0.24023,-0.12532,0.57379,0.03455,0.97061,0.28589,0.29856,-0.09275,0.0712,-0.20876,-0.35526,0.17235,0.17525,0.18195,0.51323,0.32065,-0.06247,-0.35153,0.1583,-0.16152,-0.28557,0.04254,-0.09083,0.20418,-0.09814,-0.2643,0.09467,0.22164,0.02957,0.21905,-0.15251,0.07424,-0.10951,-0.06655,0.26637,-0.54398,0.00535,-0.45215,0.01565,0.01036,0.43601,0.57227,-0.13044,0.32619,0.16165,0.00219,-0.12699,0.15457
-0.26796,-0.32078,0.88669,-1.35432,-0.45057,-0.04533,-0.32234,-0.65213,0.37756,0.54948,-0.29683,0.14404,0.10125,0.20852,0.5911,-0.24472,-0.20969,0.11793,0.28862,0.14516,0.78909,-0.58964,-0.094,0.44703,0.38024,-0.23479,0.15613,-0.0856,-0.71533,0.04669,-0.08055,0.039,0.43306,-0.74142,0.64987,-0.29964,-0.09169,-0.8519,-0.05415,0.19701,-0.58627,0.32383,-0.74811,-0.37112,0.40801,0.8529,0.07882,0.10881,-0.3257,0.94603,-0.16353,-0.81288,-0.11143,0.88247,0.96461,1,0.35314,0.04706,-0.46927,-0.68916,1.46176,0.00353,-0.41667,0.17329,0.20905,-0.57507,1.65518,0.30672,0.58742,-0.04326,0.2521,-0.44898,-0.19563,0.28489,0.06785,0.48931,0.1866,0.3304,-0.55811,-0.2213,0.83397,-0.12681,-0.1176,-0.10594,0.34963,0.80453,-0.0219,0.11046,0.20672,-0.12498,0.20494,0.39783,-0.59336,0.10312,0.15244,-0.31566,0.28783,-0.97854,-0.0355,-0.69856,0.10246,0.19499,0.76932,0.77068,-0.33516,0.68108,0.24926,-0.00893,-0.34364,-0.10466
0.09834,0.53993,3.77311,-6.93944,-1.76085,0.51655,0.44585,-1.6893,1.87636,0.37515,-0.48455,0.03981,0.194,1.17041,0.23291,-1.49634,0.63947,0.7075,0.1521,-1.93063,2.28977,-2.44305,-0.77015,0.8517,0.84794,-1.57508,1.07793,0.56461,-0.46193,2.17047,-0.35859,0.26953,1.73541,-2.07524,2.29107,0.6764,0.66731,-1.47193,-0.17848,-0.10018,-4.23605,1.62871,-0.05299,0.05759,0.53997,2.50248,-0.97838,-0.2393,-2.71995,3.69252,0.49061,-1.3647,-0.56787,1.91837,-0.41693,1,0.10648,0.53329,-1.49452,0.59603,6.03775,-0.03481,-0.87264,1.41794,-2.20862,-2.25633,4.0448,0.71215,1.66731,0.40491,0.93643,-1.70085,0.89568,0.32767,-0.30955,1.33759,-1.40757,0.29831,-0.55043,1.32371,3.12165,0.37669,1.17451,-0.39126,2.1186,4.83456,0.33528,1.66916,0.29842,-1.71623,0.63273,1.2299,-1.79346,-0.00445,0.7231,-1.38042,0.40189,-2.58411,0.16922,-2.10788,0.28306,1.54509,3.21032,1.34925,-1.08368,1.52845,0.75441,0.7464,-1.28215,-1.42613
69.80259,61.78282,113.4644,-306.73233,-67.73075,38.63051,44.0783,-54.10244,44.43942,-8.56994,14.38022,5.39083,15.08882,62.44655,-68.54391,-65.11222,38.25253,7.60323,-4.28497,-75.88152,43.33834,-59.98699,-48.07827,-37.52574,4.71017,-108.55429,51.22211,90.95435,71.06459,132.51607,-7.00082,24.44946,36.22424,-50.8434,87.601,82.10312,57.3017,15.34085,-14.24593,-21.11721,-189.5952,28.89489,56.05619,67.44041,-13.96406,48.88468,-43.19031,-45.85567,-147.07472,175.77676,24.85909,12.75244,18.14635,4.19361,-86.20985,1,-44.95371,2.63204,-27.50645,128.75035,186.73338,-5.74814,18.02514,44.70323,-140.14664,-30.27593,62.04908,25.72458,22.24418,16.81771,10.56655,-67.60774,60.82077,1.23852,-32.91108,11.03689,-79.3471,-19.93875,113.98487,126.66433,45.64051,45.88299,64.45472,0.9294,70.94947,212.17903,9.96994,82.97325,-7.19238,-67.96707,2.15957,34.32409,-13.9065,-25.60718,12.51662,-49.38381,-18.60849,-21.95145,42.34329,-62.01045,-13.89721,101.10387,107.85925,6.33382,-35.60305,38.40167,0.48973,61.66498,-39.65467,-74.78367
30.32513,28.85195,90.86319,-200.1601,-51.42298,33.89017,38.45809,-30.33727,55.20317,-8.44874,4.16921,1.19111,12.58063,35.95185,-34.70382,-45.58136,24.31029,17.87656,-0.03691,-75.19915,47.45735,-55.0616,-23.45489,-7.07316,8.19472,-55.54462,34.38755,38.69554,34.927,92.01599,-8.12032,10.28314,42.79281,-36.0543,56.57283,37.78215,28.3362,1.5529,-5.90084,-12.75246,-145.22146,40.31586,37.48228,24.08374,-9.30118,54.09359,-28.36926,-19.08473,-91.55897,101.9471,22.89378,-8.35392,-5.07808,19.01304,-58.41437,1,-7.13484,11.35031,-32.10499,68.00402,139.35326,-3.23983,-3.54035,38.0894,-99.66166,-37.18898,63.3499,8.40797,28.25869,21.20013,15.99615,-43.95103,42.26591,-4.80504,-13.70399,18.82907,-55.73392,-3.8499,39.71161,81.86786,65.91864,18.7404,48.65248,1.53371,60.15231,153.38976,15.4594,56.91224,-2.94726,-52.85876,12.62984,24.78191,-28.24893,-5.80545,5.45973,-39.71202,3.78363,-36.28461,12.50016,-47.21637,1.96531,64.74631,94.26624,23.65543,-21.51378,23.28888,12.46924,30.59892,-39.84039,-46.94094
-40.97595,-34.20724,-19.32266,103.99414,14.62085,-3.43667,-4.62225,23.38201,14.42263,0.23375,-10.79803,-4.42612,-2.14575,-26.27653,34.98133,18.53822,-13.67873,11.59014,4.70962,-2.76706,7.3455,2.20096,25.19532,32.66064,4.30915,53.84214,-16.23697,-53.9069,-37.60579,-38.99674,-1.75118,-14.44719,9.13555,13.51229,-30.12685,-45.82569,-29.52881,-15.10274,8.66552,8.7471,40.04881,14.59438,-18.72541,-45.22524,4.91248,8.64679,14.91779,27.64473,54.39597,-73.4077,-1.73942,-23.83973,-24.81423,17.29359,27.82422,1,40.83837,10.04949,-6.8093,-62.53396,-43.62865,2.43142,-23.37799,-5.43039,38.79274,-9.53821,5.14111,-17.93122,8.16548,5.71302,6.54408,22.79958,-18.03413,-6.63569,19.95834,9.4514,22.97133,17.39914,-77.63981,-43.78443,25.57605,-28.04832,-14.54935,0.68227,-8.49835,-55.21292,6.52417,-24.96257,4.33738,13.77069,12.08451,-8.8419,-16.92365,21.03067,-7.26456,8.29498,23.97026,-17.29602,-31.30817,13.09605,17.12633,-35.70688,-9.68533,20.42421,13.63782,-14.22265,13.63567,-31.94779,-2.17528,27.51601
-2.17037,-2.60772,0.55573,3.81961,-0.52712,1.27355,0.58433,0.85497,2.9652,0.2021,-0.18771,-0.30314,0.3396,-0.7174,1.46725,0.19141,-0.31716,0.81851,0.68136,-2.41744,2.28456,-1.18283,1.57253,2.16233,0.26051,2.67811,-0.24981,-2.65292,-1.74417,-0.38198,-0.53465,-0.51027,1.56756,0.21263,-1.04823,-2.93879,-1.48877,-0.33716,0.60232,0.96488,-1.65407,2.81739,-0.67164,-2.43169,-0.13033,2.24741,1.6486,1.41494,0.97312,-2.88637,-0.82604,-2.69738,-1.21406,1.54984,1.19488,1,4.59463,1.31872,-1.57754,-3.76504,-1.53697,-0.22356,-1.45691,-0.146,0.31551,-1.20865,1.12245,-1.50811,1.27153,1.38705,0.34579,0.40605,-0.40805,-1.1066,1.40716,0.80576,0.97154,1.71779,-3.67969,0.23043,4.16396,-1.57323,0.45141,0.64582,0.8033,-0.14655,0.98326,-0.21645,-0.30027,0.22319,1.60884,-0.34683,-1.54794,1.75539,-1.13773,-0.46455,1.60778,-1.21618,-2.14695,-0.3526,1.53252,-0.68894,1.99934,3.25939,0.32194,0.14645,1.52041,-2.06892,-1.40235,1.14343
-0.54243,-0.97283,0.75369,0.30807,-0.40849,0.75207,0.196,-0.39512,1.21325,0.51413,0.29178,-0.11512,0.17123,0.3514,0.26538,-0.2285,0.29029,-0.0013,0.41579,-1.25129,1.39405,-0.74448,0.30763,0.53754,0.07093,0.49036,0.32592,-0.30892,-0.44395,0.32723,-0.28732,0.17781,0.53668,-0.26486,0.01693,-0.89522,-0.27996,0.07957,0.1386,0.85514,-2.03666,1.75666,-0.47231,-0.08735,-0.15569,1.22029,1.23876,0.42043,-0.94436,0.15615,-1.11734,-1.28204,0.24058,0.72914,0.63424,1,2.51923,0.76167,-0.88661,-1.98363,-0.61058,-0.48386,-0.2682,-0.2371,-0.32179,-0.59195,0.33165,-0.43416,0.58289,0.73445,-0.18343,-0.42165,0.05165,-0.51091,0.47592,0.11714,0.31228,0.90059,-0.17494,1.24208,2.23666,-0.18112,0.71722,0.49125,0.36648,1.02952,0.311,0.41366,-0.43194,0.08932,0.70626,-0.18941,-0.30286,0.63605,-0.52858,-0.40673,0.20676,-0.17755,-0.6592,-0.71401,0.87439,0.08637,1.17644,1.64312,-0.33838,0.81151,0.70269,-0.60381,-0.7076,0.21998
-0.17588,-0.28471,0.82276,-0.8504,-0.0535,0.32736,-0.05653,-0.93666,0.22189,0.68926,0.36645,7.03E-04,-0.0503,0.65683,-0.05375,-0.27199,0.4671,-0.24733,0.24258,-0.58733,0.95954,-0.51133,-0.25955,-0.16708,0.10201,-0.10947,0.5405,0.32873,-0.20109,0.2613,-0.16369,0.3599,0.06042,-0.40669,0.35684,-0.20337,0.04764,0.00292,-0.08309,0.89314,-1.854,1.39662,-0.56277,0.76557,-0.04664,0.7647,1.19904,0.43651,-1.31081,1.14347,-1.12463,-0.5886,0.8246,0.63643,0.5799,1,1.63344,0.48974,-0.53716,-1.87296,-0.41911,-0.67169,-0.02261,-0.20917,-0.20907,-0.31634,0.03015,-0.00885,0.25404,0.45395,-0.32554,-0.63974,0.12752,-0.1421,0.16545,-0.08135,0.06423,0.64812,0.89651,1.13782,1.49738,0.30994,0.62521,0.31726,-0.07841,1.17051,-0.07163,0.36951,-0.3654,0.15845,0.25508,-0.26688,0.2727,0.13986,-0.19749,-0.31625,-0.31639,0.04782,-0.22735,-0.89324,0.82938,0.03689,0.54434,0.71656,-0.63359,0.8538,0.36575,-0.11982,-0.39731,-0.03686
