Points0,Points1,Points2,,intensity,filtered,timeframe,cell
148,28.73060649,176,,691.4776,0,16,14
7,28.73060649,178,,1036.7862,0,16,15
2,28.73060649,168,,1055.406,1.677,16,16
17,28.73060649,116,,1153.6884,0,16,17
31,28.73060649,41,,1054.1728,0,16,18
116,28.73060649,146,,748.4432,0,16,19
118,28.73060649,17,,942.7688,0,16,20
149,28.73060649,38,,803.1836,0,16,21
194,28.73060649,154,,825.9356,0,16,22
55,28.73060649,167,,755.35,0,16,23
59,28.73060649,96,,1075.9142,0,16,24
83,28.73060649,119,,897.2142,0,16,25
111,28.73060649,175,,696.3062,0,16,26
81,28.73060649,156,,617.2732,0,16,27
97,28.73060649,59,,1159.2066,0,16,28
27,28.73060649,142,,884.2496,0,16,29
80,28.73060649,66,,1080.4144,0,16,30
70,28.73060649,124,,782.0324,0,16,31
61,28.73060649,26,,893.655,0,16,32
139,28.73060649,58,,1053.6658,0,16,33
137,28.73060649,163,,736.788,0,16,34
169,28.73060649,131,,712.3456,0,16,35
0,28.73060649,127,,1197.741,0,16,36
68,28.73060649,66,,836.9744,0,16,37
52,28.73060649,144,,850.0324,0,16,38
183,28.73060649,94,,681.4582,1.6814,16,39
57,28.73060649,61,,987.4668,0.4524,16,40
94,28.64598025,0,,1284.55,7.5888,17,1
174,28.64598025,8,,911.8334,4.7334,17,2
97,28.64598025,5,,1186.8376,0,17,3
103,28.64598025,27,,1242.3034,8.1618,17,4
143,28.64598025,50,,989.4212,0,17,5
163,28.64598025,70,,951.0494,0,17,6
162,28.64598025,95,,1150.111,4,17,7
138,28.64598025,110,,1059.4084,0.5856,17,8
107,28.64598025,117,,1074.6978,5.3806,17,9
97,28.64598025,104,,902.9606,4.054,17,10
114,28.64598025,93,,894.9482,2.1276,17,11
121,28.64598025,75,,1030.6856,0,17,12
178,28.64598025,153,,700.4288,0,17,13
148,28.64598025,176,,686.7998,0,17,14
7,28.64598025,178,,1055.9724,19.1862,17,15
2,28.64598025,168,,1056.2848,0.8788,17,16
17,28.64598025,116,,1162.998,9.3096,17,17
31,28.64598025,41,,1060.1292,5.9564,17,18
116,28.64598025,146,,751.15,2.7068,17,19
118,28.64598025,17,,943.9668,1.198,17,20
149,28.64598025,38,,797.0516,0,17,21
194,28.64598025,154,,816.2594,0,17,22
55,28.64598025,167,,749.4554,0,17,23
59,28.64598025,96,,1075.2998,0,17,24
83,28.64598025,119,,893.9762,0,17,25
111,28.64598025,175,,685.653,0,17,26
81,28.64598025,156,,615.048,0,17,27
97,28.64598025,59,,1161.3728,2.1662,17,28
27,28.64598025,142,,879.4572,0,17,29
80,28.64598025,66,,1082.035,1.6206,17,30
70,28.64598025,124,,780.0324,0,17,31
61,28.64598025,26,,882.7044,0,17,32
139,28.64598025,58,,1049.1442,0,17,33
137,28.64598025,163,,734.0976,0,17,34
169,28.64598025,131,,708.1084,0,17,35
0,28.64598025,127,,1199.2198,1.4788,17,36
68,28.64598025,66,,827.6686,0,17,37
52,28.64598025,144,,849.5264,0,17,38
183,28.64598025,94,,678.2874,0,17,39
57,28.64598025,61,,985.193,0,17,40
94,28.56135402,0,,1308.7722,24.2222,18,1
174,28.56135402,8,,907.2724,0,18,2
97,28.56135402,5,,1208.8438,22.0062,18,3
103,28.56135402,27,,1237.29,0,18,4
143,28.56135402,50,,986.6122,0,18,5
163,28.56135402,70,,957.71,6.6606,18,6
162,28.56135402,95,,1147.6316,0,18,7
138,28.56135402,110,,1059.1342,0,18,8
107,28.56135402,117,,1076.6046,1.9068,18,9
97,28.56135402,104,,903.1226,0.162,18,10
114,28.56135402,93,,893.9534,0,18,11
121,28.56135402,75,,1044.4736,13.788,18,12
178,28.56135402,153,,687.7326,0,18,13
148,28.56135402,176,,686.2666,0,18,14
7,28.56135402,178,,1064.4234,8.451,18,15
2,28.56135402,168,,1051.0404,0,18,16
17,28.56135402,116,,1175.521,12.523,18,17
31,28.56135402,41,,1067.473,7.3438,18,18
116,28.56135402,146,,762.4204,11.2704,18,19
118,28.56135402,17,,950.0292,6.0624,18,20
149,28.56135402,38,,797.9258,0.8742,18,21
194,28.56135402,154,,801.819,0,18,22
55,28.56135402,167,,746.5714,0,18,23
59,28.56135402,96,,1065.0748,0,18,24
83,28.56135402,119,,899.538,5.5618,18,25
111,28.56135402,175,,676.256,0,18,26
81,28.56135402,156,,613.3696,0,18,27
97,28.56135402,59,,1154.6034,0,18,28
27,28.56135402,142,,876.2876,0,18,29
80,28.56135402,66,,1074.8388,0,18,30
70,28.56135402,124,,775.6734,0,18,31
61,28.56135402,26,,883.9798,1.2754,18,32
139,28.56135402,58,,1067.2506,18.1064,18,33
137,28.56135402,163,,736.3166,2.219,18,34
169,28.56135402,131,,709.9228,1.8144,18,35
0,28.56135402,127,,1199.0394,0,18,36
68,28.56135402,66,,834.92,7.2514,18,37
52,28.56135402,144,,849.7288,0.2024,18,38
183,28.56135402,94,,678.0478,0,18,39
57,28.56135402,61,,1003.893,18.7,18,40
94,28.47672779,0,,1310.411,1.6388,19,1
174,28.47672779,8,,909.8724,2.6,19,2
97,28.47672779,5,,1202.5562,0,19,3
103,28.47672779,27,,1239.2068,1.9168,19,4
143,28.47672779,50,,990.4354,3.8232,19,5
163,28.47672779,70,,946.4516,0,19,6
162,28.47672779,95,,1147.476,0,19,7
138,28.47672779,110,,1062.2028,3.0686,19,8
107,28.47672779,117,,1074.743,0,19,9
97,28.47672779,104,,902.3796,0,19,10
114,28.47672779,93,,890.7948,0,19,11
121,28.47672779,75,,1050.6094,6.1358,19,12
178,28.47672779,153,,680.3826,0,19,13
148,28.47672779,176,,687.0832,0.8166,19,14
7,28.47672779,178,,1055.788,0,19,15
2,28.47672779,168,,1046.748,0,19,16
17,28.47672779,116,,1174.1152,0,19,17
31,28.47672779,41,,1069.4146,1.9416,19,18
116,28.47672779,146,,758.4046,0,19,19
118,28.47672779,17,,953.0292,3,19,20
149,28.47672779,38,,790.5504,0,19,21
194,28.47672779,154,,800.2308,0,19,22
55,28.47672779,167,,744.5536,0,19,23
59,28.47672779,96,,1070.1552,5.0804,19,24
83,28.47672779,119,,889.7904,0,19,25
111,28.47672779,175,,679.828,3.572,19,26
81,28.47672779,156,,618.357,4.9874,19,27
97,28.47672779,59,,1157.4404,2.837,19,28
27,28.47672779,142,,875.778,0,19,29
80,28.47672779,66,,1075.0864,0.2476,19,30
70,28.47672779,124,,774.8162,0,19,31
61,28.47672779,26,,884.2204,0.2406,19,32
139,28.47672779,58,,1069.9392,2.6886,19,33
137,28.47672779,163,,739.0166,2.7,19,34
169,28.47672779,131,,708.1942,0,19,35
0,28.47672779,127,,1202.8788,3.8394,19,36
68,28.47672779,66,,833.0456,0,19,37
52,28.47672779,144,,847.512,0,19,38
183,28.47672779,94,,681.275,3.2272,19,39
57,28.47672779,61,,996.1312,0,19,40
94,28.39210155,0,,1317.161,6.75,20,1
174,28.39210155,8,,913.4892,3.6168,20,2
97,28.39210155,5,,1218.4248,15.8686,20,3
103,28.39210155,27,,1236.1574,0,20,4
143,28.39210155,50,,989.6408,0,20,5
163,28.39210155,70,,949.6224,3.1708,20,6
162,28.39210155,95,,1141.238,0,20,7
138,28.39210155,110,,1061.5714,0,20,8
107,28.39210155,117,,1076.6286,1.8856,20,9
97,28.39210155,104,,909.6044,7.2248,20,10
114,28.39210155,93,,895.819,5.0242,20,11
121,28.39210155,75,,1048.176,0,20,12
178,28.39210155,153,,675.7116,0,20,13
148,28.39210155,176,,682.936,0,20,14
7,28.39210155,178,,1047.7822,0,20,15
2,28.39210155,168,,1044.4614,0,20,16
17,28.39210155,116,,1175.1288,1.0136,20,17
31,28.39210155,41,,1067.5876,0,20,18
116,28.39210155,146,,760.5022,2.0976,20,19
118,28.39210155,17,,957.1584,4.1292,20,20
149,28.39210155,38,,789.1298,0,20,21
194,28.39210155,154,,809.7236,9.4928,20,22
55,28.39210155,167,,742.0108,0,20,23
59,28.39210155,96,,1064.0802,0,20,24
83,28.39210155,119,,888.1262,0,20,25
111,28.39210155,175,,682.8656,3.0376,20,26
81,28.39210155,156,,620.5444,2.1874,20,27
97,28.39210155,59,,1160.2564,2.816,20,28
27,28.39210155,142,,875.2466,0,20,29
80,28.39210155,66,,1078.1378,3.0514,20,30
70,28.39210155,124,,769.0304,0,20,31
61,28.39210155,26,,884.4088,0.1884,20,32
139,28.39210155,58,,1077.5748,7.6356,20,33
137,28.39210155,163,,738.0166,0,20,34
169,28.39210155,131,,711.6514,3.4572,20,35
0,28.39210155,127,,1203.5214,0.6426,20,36
68,28.39210155,66,,831.9628,0,20,37
52,28.39210155,144,,841.018,0,20,38
183,28.39210155,94,,681.0668,0,20,39
57,28.39210155,61,,1002.824,6.6928,20,40
94,28.30747532,0,,1323.9666,6.8056,21,1
174,28.30747532,8,,918.1614,4.6722,21,2
97,28.30747532,5,,1227.2122,8.7874,21,3
103,28.30747532,27,,1245.5034,9.346,21,4
143,28.30747532,50,,997.6676,8.0268,21,5
163,28.30747532,70,,934.3414,0,21,6
162,28.30747532,95,,1140.6174,0,21,7
138,28.30747532,110,,1054.0658,0,21,8
107,28.30747532,117,,1070.2616,0,21,9
97,28.30747532,104,,909.4322,0,21,10
114,28.30747532,93,,902.7932,6.9742,21,11
121,28.30747532,75,,1042.2332,0,21,12
178,28.30747532,153,,677.4038,1.6922,21,13
148,28.30747532,176,,681.125,0,21,14
7,28.30747532,178,,1038.1078,0,21,15
2,28.30747532,168,,1042.8652,0,21,16
17,28.30747532,116,,1162.0366,0,21,17
31,28.30747532,41,,1062.2418,0,21,18
116,28.30747532,146,,748.584,0,21,19
118,28.30747532,17,,957.3084,0.15,21,20
149,28.30747532,38,,795.7876,6.6578,21,21
194,28.30747532,154,,816.8022,7.0786,21,22
55,28.30747532,167,,742.4732,0.4624,21,23
59,28.30747532,96,,1068.9124,4.8322,21,24
83,28.30747532,119,,878.1786,0,21,25
111,28.30747532,175,,685.403,2.5374,21,26
81,28.30747532,156,,617.747,0,21,27
97,28.30747532,59,,1166.6386,6.3822,21,28
27,28.30747532,142,,871.6686,0,21,29
80,28.30747532,66,,1081.4086,3.2708,21,30
70,28.30747532,124,,769.5464,0.516,21,31
61,28.30747532,26,,877.9074,0,21,32
139,28.30747532,58,,1049.909,0,21,33
137,28.30747532,163,,734.688,0,21,34
169,28.30747532,131,,704.4314,0,21,35
0,28.30747532,127,,1199.8264,0,21,36
68,28.30747532,66,,825.9028,0,21,37
52,28.30747532,144,,833.4242,0,21,38
183,28.30747532,94,,680.2272,0,21,39
57,28.30747532,61,,983.7048,0,21,40
94,28.22284908,0,,1307.4222,0,22,1
174,28.22284908,8,,918.428,0.2666,22,2
97,28.22284908,5,,1222.0872,0,22,3
103,28.22284908,27,,1242.0382,0,22,4
143,28.22284908,50,,1003.4122,5.7446,22,5
163,28.22284908,70,,935.0156,0.6742,22,6
162,28.22284908,95,,1139.4618,0,22,7
138,28.22284908,110,,1048.3916,0,22,8
107,28.22284908,117,,1072.051,1.7894,22,9
97,28.22284908,104,,902.9548,0,22,10
114,28.22284908,93,,899.3638,0,22,11
121,28.22284908,75,,1048.0428,5.8096,22,12
178,28.22284908,153,,674.2652,0,22,13
148,28.22284908,176,,681.0724,0,22,14
7,28.22284908,178,,1044.6294,6.5216,22,15
2,28.22284908,168,,1035.5286,0,22,16
17,28.22284908,116,,1155.7538,0,22,17
31,28.22284908,41,,1048.4,0,22,18
116,28.22284908,146,,749.3726,0.7886,22,19
118,28.22284908,17,,963.9834,6.675,22,20
149,28.22284908,38,,797.765,1.9774,22,21
194,28.22284908,154,,809.7832,0,22,22
55,28.22284908,167,,743.2392,0.766,22,23
59,28.22284908,96,,1071.5374,2.625,22,24
83,28.22284908,119,,876.4094,0,22,25
111,28.22284908,175,,687.4124,2.0094,22,26
81,28.22284908,156,,614.676,0,22,27
97,28.22284908,59,,1166.3112,0,22,28
27,28.22284908,142,,869.7676,0,22,29
80,28.22284908,66,,1076.6966,0,22,30
70,28.22284908,124,,769.7804,0.234,22,31
61,28.22284908,26,,884.0348,6.1274,22,32
139,28.22284908,58,,1040.8178,0,22,33
137,28.22284908,163,,737.0094,2.3214,22,34
169,28.22284908,131,,703.8314,0,22,35
0,28.22284908,127,,1188.5248,0,22,36
68,28.22284908,66,,828.0286,2.1258,22,37
52,28.22284908,144,,829.8568,0,22,38
183,28.22284908,94,,680.094,0,22,39
57,28.22284908,61,,977.1024,0,22,40
94,28.13822285,0,,1313.1388,5.7166,23,1
174,28.13822285,8,,912.7002,0,23,2
97,28.13822285,5,,1214.431,0,23,3
103,28.13822285,27,,1244.4382,2.4,23,4
143,28.13822285,50,,1013.8248,10.4126,23,5
163,28.13822285,70,,931.191,0,23,6
162,28.13822285,95,,1139.9476,0.4858,23,7
138,28.13822285,110,,1049.6172,1.2256,23,8
107,28.13822285,117,,1077.6752,5.6242,23,9
97,28.13822285,104,,899.9226,0,23,10
114,28.13822285,93,,896.8276,0,23,11
121,28.13822285,75,,1055.1594,7.1166,23,12
178,28.13822285,153,,677.9018,3.6366,23,13
148,28.13822285,176,,676.9946,0,23,14
7,28.13822285,178,,1038.1236,0,23,15
2,28.13822285,168,,1037.6998,2.1712,23,16
17,28.13822285,116,,1150.527,0,23,17
31,28.13822285,41,,1045.4458,0,23,18
116,28.13822285,146,,744.6568,0,23,19
118,28.13822285,17,,958.3148,0,23,20
149,28.13822285,38,,795.0598,0,23,21
194,28.13822285,154,,828.757,18.9738,23,22
55,28.13822285,167,,746.2838,3.0446,23,23
59,28.13822285,96,,1074.8036,3.2662,23,24
83,28.13822285,119,,878.3118,1.9024,23,25
111,28.13822285,175,,693.5062,6.0938,23,26
81,28.13822285,156,,610.9596,0,23,27
97,28.13822285,59,,1176.1482,9.837,23,28
27,28.13822285,142,,867.2552,0,23,29
80,28.13822285,66,,1103.2722,26.5756,23,30
70,28.13822285,124,,770.8198,1.0394,23,31
61,28.13822285,26,,875.655,0,23,32
139,28.13822285,58,,1050.681,9.8632,23,33
137,28.13822285,163,,739.6308,2.6214,23,34
169,28.13822285,131,,700.8514,0,23,35
0,28.13822285,127,,1193.3052,4.7804,23,36
68,28.13822285,66,,826.3028,0,23,37
52,28.13822285,144,,828.2664,0,23,38
183,28.13822285,94,,678.4212,0,23,39
57,28.13822285,61,,972.2976,0,23,40
94,28.05359661,0,,1314.35,1.2112,24,1
174,28.05359661,8,,907.789,0,24,2
97,28.05359661,5,,1213.981,0,24,3
103,28.05359661,27,,1240.1732,0,24,4
143,28.05359661,50,,1020.6016,6.7768,24,5
163,28.05359661,70,,930.9484,0,24,6
162,28.05359661,95,,1143.1476,3.2,24,7
138,28.05359661,110,,1041.6686,0,24,8
107,28.05359661,117,,1078.7382,1.063,24,9
97,28.05359661,104,,900.1518,0.2292,24,10
114,28.05359661,93,,900.5966,3.769,24,11
121,28.05359661,75,,1051.5332,0,24,12
178,28.05359661,153,,673.7172,0,24,13
148,28.05359661,176,,683.528,6.5334,24,14
7,28.05359661,178,,1045.8882,7.7646,24,15
2,28.05359661,168,,1041.6036,3.9038,24,16
17,28.05359661,116,,1150.6098,0.0828,24,17
31,28.05359661,41,,1039.4604,0,24,18
116,28.05359661,146,,752.6864,8.0296,24,19
118,28.05359661,17,,956.2752,0,24,20
149,28.05359661,38,,797.8042,2.7444,24,21
194,28.05359661,154,,819.4094,0,24,22
55,28.05359661,167,,742.8892,0,24,23
59,28.05359661,96,,1068.8822,0,24,24
83,28.05359661,119,,887.1476,8.8358,24,25
111,28.05359661,175,,689.6874,0,24,26
81,28.05359661,156,,605.271,0,24,27
97,28.05359661,59,,1177.3644,1.2162,24,28
27,28.05359661,142,,869.2572,2.002,24,29
80,28.05359661,66,,1129.3772,26.105,24,30
70,28.05359661,124,,769.3466,0,24,31
61,28.05359661,26,,868.5536,0,24,32
139,28.05359661,58,,1044.3848,0,24,33
137,28.05359661,163,,745.5974,5.9666,24,34
169,28.05359661,131,,707.297,6.4456,24,35
0,28.05359661,127,,1185.679,0,24,36
68,28.05359661,66,,827.0628,0.76,24,37
52,28.05359661,144,,831.9386,3.6722,24,38
183,28.05359661,94,,678.8816,0.4604,24,39
57,28.05359661,61,,973.3714,1.0738,24,40
94,27.96897038,0,,1322.3724,8.0224,25,1
174,27.96897038,8,,902.5556,0,25,2
97,27.96897038,5,,1207.4936,0,25,3
103,27.96897038,27,,1235.4204,0,25,4
143,27.96897038,50,,1015.632,0,25,5
163,27.96897038,70,,928.0968,0,25,6
162,27.96897038,95,,1152.776,9.6284,25,7
138,27.96897038,110,,1039.4886,0,25,8
107,27.96897038,117,,1078.0692,0,25,9
97,27.96897038,104,,899.4744,0,25,10
114,27.96897038,93,,892.7104,0,25,11
121,27.96897038,75,,1043.2142,0,25,12
178,27.96897038,153,,670.6594,0,25,13
148,27.96897038,176,,687.2474,3.7194,25,14
7,27.96897038,178,,1045.049,0,25,15
2,27.96897038,168,,1043.5286,1.925,25,16
17,27.96897038,116,,1149.9058,0,25,17
31,27.96897038,41,,1039.975,0.5146,25,18
116,27.96897038,146,,753.6614,0.975,25,19
118,27.96897038,17,,943.0814,0,25,20
149,27.96897038,38,,799.9774,2.1732,25,21
194,27.96897038,154,,820.6952,1.2858,25,22
55,27.96897038,167,,744.0624,1.1732,25,23
59,27.96897038,96,,1073.6072,4.725,25,24
83,27.96897038,119,,889.0214,1.8738,25,25
111,27.96897038,175,,683.9342,0,25,26
81,27.96897038,156,,605.4736,0.2026,25,27
97,27.96897038,59,,1173.6726,0,25,28
27,27.96897038,142,,864.4734,0,25,29
80,27.96897038,66,,1143.799,14.4218,25,30
70,27.96897038,124,,770.018,0.6714,25,31
61,27.96897038,26,,871.968,3.4144,25,32
139,27.96897038,58,,1047.2176,2.8328,25,33
137,27.96897038,163,,749.0212,3.4238,25,34
169,27.96897038,131,,706.2884,0,25,35
0,27.96897038,127,,1180.3118,0,25,36
68,27.96897038,66,,823.777,0,25,37
52,27.96897038,144,,832.2434,0.3048,25,38
183,27.96897038,94,,684.194,5.3124,25,39
57,27.96897038,61,,969.0882,0,25,40
94,27.88434415,0,,1310.15,0,26,1
174,27.88434415,8,,898.2862,0,26,2
97,27.88434415,5,,1212.9062,5.4126,26,3
103,27.88434415,27,,1227.4812,0,26,4
143,27.88434415,50,,1012.8712,0,26,5
163,27.88434415,70,,933.6654,5.5686,26,6
162,27.88434415,95,,1159.0888,6.3128,26,7
138,27.88434415,110,,1044.72,5.2314,26,8
107,27.88434415,117,,1080.2602,2.191,26,9
97,27.88434415,104,,897.4496,0,26,10
114,27.88434415,93,,886.8052,0,26,11
121,27.88434415,75,,1044.3238,1.1096,26,12
178,27.88434415,153,,664.521,0,26,13
148,27.88434415,176,,694.603,7.3556,26,14
7,27.88434415,178,,1060.8784,15.8294,26,15
2,27.88434415,168,,1045.392,1.8634,26,16
17,27.88434415,116,,1163.9366,14.0308,26,17
31,27.88434415,41,,1041.1104,1.1354,26,18
116,27.88434415,146,,765.3388,11.6774,26,19
118,27.88434415,17,,950.0938,7.0124,26,20
149,27.88434415,38,,787.767,0,26,21
194,27.88434415,154,,807.6238,0,26,22
55,27.88434415,167,,743.2678,0,26,23
59,27.88434415,96,,1070.7196,0,26,24
83,27.88434415,119,,898.9262,9.9048,26,25
111,27.88434415,175,,682.228,0,26,26
81,27.88434415,156,,612.628,7.1544,26,27
97,27.88434415,59,,1177.7356,4.063,26,28
27,27.88434415,142,,861.0876,0,26,29
80,27.88434415,66,,1155.9868,12.1878,26,30
70,27.88434415,124,,768.6824,0,26,31
61,27.88434415,26,,870.8434,0,26,32
139,27.88434415,58,,1054.4658,7.2482,26,33
137,27.88434415,163,,753.9046,4.8834,26,34
169,27.88434415,131,,715.5484,9.26,26,35
0,27.88434415,127,,1189.9184,9.6066,26,36
68,27.88434415,66,,821.8628,0,26,37
52,27.88434415,144,,838.5494,6.306,26,38
183,27.88434415,94,,687.0336,2.8396,26,39
57,27.88434415,61,,981.9312,12.843,26,40
94,27.79971791,0,,1331.1888,21.0388,27,1
174,27.79971791,8,,894.6362,0,27,2
97,27.79971791,5,,1222.0374,9.1312,27,3
103,27.79971791,27,,1212.5216,0,27,4
143,27.79971791,50,,1006.2302,0,27,5
163,27.79971791,70,,926.6788,0,27,6
162,27.79971791,95,,1156.4904,0,27,7
138,27.79971791,110,,1044.7028,0,27,8
107,27.79971791,117,,1079.7444,0,27,9
97,27.79971791,104,,895.1752,0,27,10
114,27.79971791,93,,884.1398,0,27,11
121,27.79971791,75,,1040.712,0,27,12
178,27.79971791,153,,670.3538,5.8328,27,13
148,27.79971791,176,,695.4752,0.8722,27,14
7,27.79971791,178,,1056.5862,0,27,15
2,27.79971791,168,,1041.669,0,27,16
17,27.79971791,116,,1169.777,5.8404,27,17
31,27.79971791,41,,1043.2542,2.1438,27,18
116,27.79971791,146,,766.282,0.9432,27,19
118,27.79971791,17,,940.0938,0,27,20
149,27.79971791,38,,782.1794,0,27,21
194,27.79971791,154,,813.1072,5.4834,27,22
55,27.79971791,167,,745.5786,2.3108,27,23
59,27.79971791,96,,1066.9394,0,27,24
83,27.79971791,119,,902.3524,3.4262,27,25
111,27.79971791,175,,686.2842,4.0562,27,26
81,27.79971791,156,,617.8812,5.2532,27,27
97,27.79971791,59,,1168.142,0,27,28
27,27.79971791,142,,864.6952,3.6076,27,29
80,27.79971791,66,,1164.927,8.9402,27,30
70,27.79971791,124,,766.7306,0,27,31
61,27.79971791,26,,871.6318,0.7884,27,32
139,27.79971791,58,,1063.5014,9.0356,27,33
137,27.79971791,163,,760.1808,6.2762,27,34
169,27.79971791,131,,714.257,0,27,35
0,27.79971791,127,,1198.3118,8.3934,27,36
68,27.79971791,66,,823.2914,1.4286,27,37
52,27.79971791,144,,843.9758,5.4264,27,38
183,27.79971791,94,,684.0918,0,27,39
57,27.79971791,61,,986.0264,4.0952,27,40
94,27.71509168,0,,1311.4666,0,28,1
174,27.71509168,8,,902.9584,8.3222,28,2
97,27.71509168,5,,1228.0688,6.0314,28,3
103,27.71509168,27,,1200.8158,0,28,4
143,27.71509168,50,,995.4784,0,28,5
163,27.71509168,70,,919.9618,0,28,6
162,27.71509168,95,,1152.4332,0,28,7
138,27.71509168,110,,1045.0514,0.3486,28,8
107,27.71509168,117,,1074.9262,0,28,9
97,27.71509168,104,,891.2556,0,28,10
114,27.71509168,93,,886.1018,1.962,28,11
121,27.71509168,75,,1031.8002,0,28,12
178,27.71509168,153,,665.975,0,28,13
148,27.71509168,176,,698.578,3.1028,28,14
7,27.71509168,178,,1052.2528,0,28,15
2,27.71509168,168,,1039.2172,0,28,16
17,27.71509168,116,,1159.7192,0,28,17
31,27.71509168,41,,1043.2688,0.0146,28,18
116,27.71509168,146,,761.866,0,28,19
118,27.71509168,17,,940.802,0.7082,28,20
149,27.71509168,38,,778.1216,0,28,21
194,27.71509168,154,,809.119,0,28,22
55,27.71509168,167,,743.0714,0,28,23
59,27.71509168,96,,1073.7554,6.816,28,24
83,27.71509168,119,,895.7476,0,28,25
111,27.71509168,175,,685.2718,0,28,26
81,27.71509168,156,,619.1748,1.2936,28,27
97,27.71509168,59,,1162.9776,0,28,28
27,27.71509168,142,,864.1456,0,28,29
80,27.71509168,66,,1152.0672,0,28,30
70,27.71509168,124,,766.7054,0,28,31
61,27.71509168,26,,869.2464,0,28,32
139,27.71509168,58,,1057.7444,0,28,33
137,27.71509168,163,,755.807,0,28,34
169,27.71509168,131,,710.0026,0,28,35
0,27.71509168,127,,1193.5248,0,28,36
68,27.71509168,66,,822.3486,0,28,37
52,27.71509168,144,,842.2758,0,28,38
183,27.71509168,94,,687.7896,3.6978,28,39
57,27.71509168,61,,979.4836,0,28,40
94,27.63046544,0,,1312.6166,1.15,29,1
174,27.63046544,8,,910.6056,7.6472,29,2
97,27.63046544,5,,1227.1752,0,29,3
103,27.63046544,27,,1199.4494,0,29,4
143,27.63046544,50,,996.4106,0.9322,29,5
163,27.63046544,70,,919.1774,0,29,6
162,27.63046544,95,,1149.8016,0,29,7
138,27.63046544,110,,1050.103,5.0516,29,8
107,27.63046544,117,,1070.8542,0,29,9
97,27.63046544,104,,890.1856,0,29,10
114,27.63046544,93,,883.8914,0,29,11
121,27.63046544,75,,1034.005,2.2048,29,12
178,27.63046544,153,,670.6134,4.6384,29,13
148,27.63046544,176,,684.9142,0,29,14
7,27.63046544,178,,1037.449,0,29,15
2,27.63046544,168,,1038.4,0,29,16
17,27.63046544,116,,1145.323,0,29,17
31,27.63046544,41,,1040.2458,0,29,18
116,27.63046544,146,,749.5978,0,29,19
118,27.63046544,17,,931.3144,0,29,20
149,27.63046544,38,,779.4948,1.3732,29,21
194,27.63046544,154,,816.488,7.369,29,22
55,27.63046544,167,,746.0838,3.0124,29,23
59,27.63046544,96,,1077.0304,3.275,29,24
83,27.63046544,119,,887.8832,0,29,25
111,27.63046544,175,,683.8374,0,29,26
81,27.63046544,156,,625.838,6.6632,29,27
97,27.63046544,59,,1160.8276,0,29,28
27,27.63046544,142,,859.0284,0,29,29
80,27.63046544,66,,1132.1646,0,29,30
70,27.63046544,124,,763.9126,0,29,31
61,27.63046544,26,,872.0376,2.7912,29,32
139,27.63046544,58,,1058.1166,0.3722,29,33
137,27.63046544,163,,749.4404,0,29,34
169,27.63046544,131,,697.6284,0,29,35
0,27.63046544,127,,1191.174,0,29,36
68,27.63046544,66,,817.7544,0,29,37
52,27.63046544,144,,840.7986,0,29,38
183,27.63046544,94,,689.4666,1.677,29,39
57,27.63046544,61,,974.1454,0,29,40
94,27.54583921,0,,1283.172,0,30,1
174,27.54583921,8,,913.9472,3.3416,30,2
97,27.54583921,5,,1203.6752,0,30,3
103,27.54583921,27,,1214.3662,14.9168,30,4
143,27.54583921,50,,1006.1106,9.7,30,5
163,27.54583921,70,,909.4312,0,30,6
162,27.54583921,95,,1149.1382,0,30,7
138,27.54583921,110,,1048.42,0,30,8
107,27.54583921,117,,1063.6932,0,30,9
97,27.54583921,104,,885.612,0,30,10
114,27.54583921,93,,886.3776,2.4862,30,11
121,27.54583921,75,,1038.1264,4.1214,30,12
178,27.54583921,153,,668.327,0,30,13
148,27.54583921,176,,690.2004,5.2862,30,14
7,27.54583921,178,,1042.045,4.596,30,15
2,27.54583921,168,,1039.8328,1.4328,30,16
17,27.54583921,116,,1129.9154,0,30,17
31,27.54583921,41,,1034.4,0,30,18
116,27.54583921,146,,743.9934,0,30,19
118,27.54583921,17,,944.4144,13.1,30,20
149,27.54583921,38,,774.5732,0,30,21
194,27.54583921,154,,811.0308,0,30,22
55,27.54583921,167,,747.6,1.5162,30,23
59,27.54583921,96,,1080.0484,3.018,30,24
83,27.54583921,119,,875.638,0,30,25
111,27.54583921,175,,684.775,0.9376,30,26
81,27.54583921,156,,621.1746,0,30,27
97,27.54583921,59,,1162.0518,1.2242,30,28
27,27.54583921,142,,860.8504,1.822,30,29
80,27.54583921,66,,1120.9036,0,30,30
70,27.54583921,124,,763.5074,0,30,31
61,27.54583921,26,,862.5652,0,30,32
139,27.54583921,58,,1034.0254,0,30,33
137,27.54583921,163,,751.488,2.0476,30,34
