Points0,Points1,Points2,,intensity,filtered,timeframe,cell,kmeans
103,67.9,27,,1234.1416,0,16,4,2
143,67.9,50,,993.2392,0,16,5,0
163,67.9,70,,952.5078,0,16,6,2
162,67.9,95,,1146.111,0,16,7,1
138,67.9,110,,1058.8228,0,16,8,1
107,67.9,117,,1069.3172,0,16,9,1
97,67.9,104,,898.9066,0,16,10,1
114,67.9,93,,892.8206,0,16,11,1
121,67.9,75,,1034.188,0.2022,16,12,1
178,67.9,153,,708.7364,0,16,13,1
148,67.9,176,,691.4776,0,16,14,1
7,67.9,178,,1036.7862,0,16,15,3
2,67.9,168,,1055.406,1.677,16,16,1
17,67.9,116,,1153.6884,0,16,17,2
31,67.9,41,,1054.1728,0,16,18,2
116,67.9,146,,748.4432,0,16,19,1
118,67.9,17,,942.7688,0,16,20,1
149,67.9,38,,803.1836,0,16,21,1
194,67.9,154,,825.9356,0,16,22,1
55,67.9,167,,755.35,0,16,23,2
59,67.9,96,,1075.9142,0,16,24,2
83,67.9,119,,897.2142,0,16,25,1
111,67.9,175,,696.3062,0,16,26,1
81,67.9,156,,617.2732,0,16,27,1
97,67.9,59,,1159.2066,0,16,28,1
27,67.9,142,,884.2496,0,16,29,1
80,67.9,66,,1080.4144,0,16,30,1
70,67.9,124,,782.0324,0,16,31,2
61,67.9,26,,893.655,0,16,32,2
139,67.9,58,,1053.6658,0,16,33,1
137,67.9,163,,736.788,0,16,34,2
169,67.9,131,,712.3456,0,16,35,1
0,67.9,127,,1197.741,0,16,36,1
68,67.9,66,,836.9744,0,16,37,1
52,67.9,144,,850.0324,0,16,38,1
183,67.9,94,,681.4582,1.6814,16,39,1
57,67.9,61,,987.4668,0.4524,16,40,3
94,67.7,0,,1284.55,7.5888,17,1,1
174,67.7,8,,911.8334,4.7334,17,2,3
97,67.7,5,,1186.8376,0,17,3,1
103,67.7,27,,1242.3034,8.1618,17,4,1
143,67.7,50,,989.4212,0,17,5,3
163,67.7,70,,951.0494,0,17,6,2
162,67.7,95,,1150.111,4,17,7,3
138,67.7,110,,1059.4084,0.5856,17,8,1
107,67.7,117,,1074.6978,5.3806,17,9,1
97,67.7,104,,902.9606,4.054,17,10,1
114,67.7,93,,894.9482,2.1276,17,11,0
121,67.7,75,,1030.6856,0,17,12,1
178,67.7,153,,700.4288,0,17,13,2
148,67.7,176,,686.7998,0,17,14,3
7,67.7,178,,1055.9724,19.1862,17,15,1
2,67.7,168,,1056.2848,0.8788,17,16,1
17,67.7,116,,1162.998,9.3096,17,17,1
31,67.7,41,,1060.1292,5.9564,17,18,1
116,67.7,146,,751.15,2.7068,17,19,1
118,67.7,17,,943.9668,1.198,17,20,3
149,67.7,38,,797.0516,0,17,21,1
194,67.7,154,,816.2594,0,17,22,1
55,67.7,167,,749.4554,0,17,23,1
59,67.7,96,,1075.2998,0,17,24,1
83,67.7,119,,893.9762,0,17,25,1
111,67.7,175,,685.653,0,17,26,2
81,67.7,156,,615.048,0,17,27,1
97,67.7,59,,1161.3728,2.1662,17,28,0
27,67.7,142,,879.4572,0,17,29,1
80,67.7,66,,1082.035,1.6206,17,30,3
70,67.7,124,,780.0324,0,17,31,2
61,67.7,26,,882.7044,0,17,32,0
139,67.7,58,,1049.1442,0,17,33,1
137,67.7,163,,734.0976,0,17,34,3
169,67.7,131,,708.1084,0,17,35,0
0,67.7,127,,1199.2198,1.4788,17,36,0
68,67.7,66,,827.6686,0,17,37,0
52,67.7,144,,849.5264,0,17,38,0
183,67.7,94,,678.2874,0,17,39,4
57,67.7,61,,985.193,0,17,40,0
94,67.5,0,,1308.7722,24.2222,18,1,2
174,67.5,8,,907.2724,0,18,2,0
97,67.5,5,,1208.8438,22.0062,18,3,3
103,67.5,27,,1237.29,0,18,4,2
143,67.5,50,,986.6122,0,18,5,3
163,67.5,70,,957.71,6.6606,18,6,3
162,67.5,95,,1147.6316,0,18,7,1
138,67.5,110,,1059.1342,0,18,8,0
107,67.5,117,,1076.6046,1.9068,18,9,2
97,67.5,104,,903.1226,0.162,18,10,1
114,67.5,93,,893.9534,0,18,11,1
121,67.5,75,,1044.4736,13.788,18,12,1
178,67.5,153,,687.7326,0,18,13,1
148,67.5,176,,686.2666,0,18,14,1
7,67.5,178,,1064.4234,8.451,18,15,1
2,67.5,168,,1051.0404,0,18,16,2
17,67.5,116,,1175.521,12.523,18,17,1
31,67.5,41,,1067.473,7.3438,18,18,1
116,67.5,146,,762.4204,11.2704,18,19,1
118,67.5,17,,950.0292,6.0624,18,20,0
149,67.5,38,,797.9258,0.8742,18,21,1
194,67.5,154,,801.819,0,18,22,1
55,67.5,167,,746.5714,0,18,23,1
59,67.5,96,,1065.0748,0,18,24,1
83,67.5,119,,899.538,5.5618,18,25,1
111,67.5,175,,676.256,0,18,26,2
81,67.5,156,,613.3696,0,18,27,1
97,67.5,59,,1154.6034,0,18,28,1
27,67.5,142,,876.2876,0,18,29,1
80,67.5,66,,1074.8388,0,18,30,0
70,67.5,124,,775.6734,0,18,31,0
61,67.5,26,,883.9798,1.2754,18,32,0
139,67.5,58,,1067.2506,18.1064,18,33,0
137,67.5,163,,736.3166,2.219,18,34,0
169,67.5,131,,709.9228,1.8144,18,35,0
0,67.5,127,,1199.0394,0,18,36,0
68,67.5,66,,834.92,7.2514,18,37,0
52,67.5,144,,849.7288,0.2024,18,38,0
183,67.5,94,,678.0478,0,18,39,0
57,67.5,61,,1003.893,18.7,18,40,0
94,67.3,0,,1310.411,1.6388,19,1,0
174,67.3,8,,909.8724,2.6,19,2,3
97,67.3,5,,1202.5562,0,19,3,0
103,67.3,27,,1239.2068,1.9168,19,4,0
143,67.3,50,,990.4354,3.8232,19,5,0
163,67.3,70,,946.4516,0,19,6,3
162,67.3,95,,1147.476,0,19,7,0
138,67.3,110,,1062.2028,3.0686,19,8,4
107,67.3,117,,1074.743,0,19,9,4
97,67.3,104,,902.3796,0,19,10,3
114,67.3,93,,890.7948,0,19,11,0
121,67.3,75,,1050.6094,6.1358,19,12,0
178,67.3,153,,680.3826,0,19,13,0
148,67.3,176,,687.0832,0.8166,19,14,0
7,67.3,178,,1055.788,0,19,15,0
2,67.3,168,,1046.748,0,19,16,0
17,67.3,116,,1174.1152,0,19,17,1
31,67.3,41,,1069.4146,1.9416,19,18,3
116,67.3,146,,758.4046,0,19,19,4
118,67.3,17,,953.0292,3,19,20,0
149,67.3,38,,790.5504,0,19,21,0
194,67.3,154,,800.2308,0,19,22,0
55,67.3,167,,744.5536,0,19,23,0
59,67.3,96,,1070.1552,5.0804,19,24,0
83,67.3,119,,889.7904,0,19,25,0
111,67.3,175,,679.828,3.572,19,26,0
81,67.3,156,,618.357,4.9874,19,27,0
97,67.3,59,,1157.4404,2.837,19,28,4
27,67.3,142,,875.778,0,19,29,1
80,67.3,66,,1075.0864,0.2476,19,30,2
70,67.3,124,,774.8162,0,19,31,2
61,67.3,26,,884.2204,0.2406,19,32,1
139,67.3,58,,1069.9392,2.6886,19,33,2
137,67.3,163,,739.0166,2.7,19,34,1
169,67.3,131,,708.1942,0,19,35,0
0,67.3,127,,1202.8788,3.8394,19,36,4
68,67.3,66,,833.0456,0,19,37,0
52,67.3,144,,847.512,0,19,38,0
183,67.3,94,,681.275,3.2272,19,39,0
57,67.3,61,,996.1312,0,19,40,0
94,67.1,0,,1317.161,6.75,20,1,0
174,67.1,8,,913.4892,3.6168,20,2,3
97,67.1,5,,1218.4248,15.8686,20,3,0
103,67.1,27,,1236.1574,0,20,4,0
143,67.1,50,,989.6408,0,20,5,0
163,67.1,70,,949.6224,3.1708,20,6,0
162,67.1,95,,1141.238,0,20,7,0
138,67.1,110,,1061.5714,0,20,8,0
107,67.1,117,,1076.6286,1.8856,20,9,0
97,67.1,104,,909.6044,7.2248,20,10,0
114,67.1,93,,895.819,5.0242,20,11,0
121,67.1,75,,1048.176,0,20,12,0
178,67.1,153,,675.7116,0,20,13,0
148,67.1,176,,682.936,0,20,14,4
7,67.1,178,,1047.7822,0,20,15,4
2,67.1,168,,1044.4614,0,20,16,4
17,67.1,116,,1175.1288,1.0136,20,17,0
31,67.1,41,,1067.5876,0,20,18,0
116,67.1,146,,760.5022,2.0976,20,19,0
118,67.1,17,,957.1584,4.1292,20,20,0
149,67.1,38,,789.1298,0,20,21,0
194,67.1,154,,809.7236,9.4928,20,22,0
55,67.1,167,,742.0108,0,20,23,0
59,67.1,96,,1064.0802,0,20,24,0
83,67.1,119,,888.1262,0,20,25,0
111,67.1,175,,682.8656,3.0376,20,26,4
81,67.1,156,,620.5444,2.1874,20,27,0
97,67.1,59,,1160.2564,2.816,20,28,1
27,67.1,142,,875.2466,0,20,29,1
80,67.1,66,,1078.1378,3.0514,20,30,2
70,67.1,124,,769.0304,0,20,31,1
61,67.1,26,,884.4088,0.1884,20,32,0
139,67.1,58,,1077.5748,7.6356,20,33,0
137,67.1,163,,738.0166,0,20,34,0
169,67.1,131,,711.6514,3.4572,20,35,0
0,67.1,127,,1203.5214,0.6426,20,36,0
68,67.1,66,,831.9628,0,20,37,0
52,67.1,144,,841.018,0,20,38,0
183,67.1,94,,681.0668,0,20,39,0
57,67.1,61,,1002.824,6.6928,20,40,0
94,66.9,0,,1323.9666,6.8056,21,1,2
174,66.9,8,,918.1614,4.6722,21,2,1
97,66.9,5,,1227.2122,8.7874,21,3,2
103,66.9,27,,1245.5034,9.346,21,4,2
143,66.9,50,,997.6676,8.0268,21,5,1
163,66.9,70,,934.3414,0,21,6,0
162,66.9,95,,1140.6174,0,21,7,0
138,66.9,110,,1054.0658,0,21,8,0
107,66.9,117,,1070.2616,0,21,9,0
97,66.9,104,,909.4322,0,21,10,0
114,66.9,93,,902.7932,6.9742,21,11,0
121,66.9,75,,1042.2332,0,21,12,0
178,66.9,153,,677.4038,1.6922,21,13,0
148,66.9,176,,681.125,0,21,14,3
7,66.9,178,,1038.1078,0,21,15,0
2,66.9,168,,1042.8652,0,21,16,0
17,66.9,116,,1162.0366,0,21,17,3
31,66.9,41,,1062.2418,0,21,18,0
116,66.9,146,,748.584,0,21,19,0
118,66.9,17,,957.3084,0.15,21,20,3
149,66.9,38,,795.7876,6.6578,21,21,3
194,66.9,154,,816.8022,7.0786,21,22,0
55,66.9,167,,742.4732,0.4624,21,23,0
59,66.9,96,,1068.9124,4.8322,21,24,0
83,66.9,119,,878.1786,0,21,25,0
111,66.9,175,,685.403,2.5374,21,26,0
81,66.9,156,,617.747,0,21,27,4
97,66.9,59,,1166.6386,6.3822,21,28,1
27,66.9,142,,871.6686,0,21,29,0
80,66.9,66,,1081.4086,3.2708,21,30,0
70,66.9,124,,769.5464,0.516,21,31,0
61,66.9,26,,877.9074,0,21,32,0
139,66.9,58,,1049.909,0,21,33,0
137,66.9,163,,734.688,0,21,34,3
169,66.9,131,,704.4314,0,21,35,3
0,66.9,127,,1199.8264,0,21,36,3
68,66.9,66,,825.9028,0,21,37,4
52,66.9,144,,833.4242,0,21,38,3
183,66.9,94,,680.2272,0,21,39,4
57,66.9,61,,983.7048,0,21,40,4
94,66.7,0,,1307.4222,0,22,1,3
174,66.7,8,,918.428,0.2666,22,2,0
97,66.7,5,,1222.0872,0,22,3,4
103,66.7,27,,1242.0382,0,22,4,4
143,66.7,50,,1003.4122,5.7446,22,5,0
163,66.7,70,,935.0156,0.6742,22,6,4
162,66.7,95,,1139.4618,0,22,7,1
138,66.7,110,,1048.3916,0,22,8,3
107,66.7,117,,1072.051,1.7894,22,9,4
97,66.7,104,,902.9548,0,22,10,0
114,66.7,93,,899.3638,0,22,11,4
121,66.7,75,,1048.0428,5.8096,22,12,0
178,66.7,153,,674.2652,0,22,13,0
148,66.7,176,,681.0724,0,22,14,3
7,66.7,178,,1044.6294,6.5216,22,15,0
2,66.7,168,,1035.5286,0,22,16,0
17,66.7,116,,1155.7538,0,22,17,0
31,66.7,41,,1048.4,0,22,18,0
116,66.7,146,,749.3726,0.7886,22,19,0
118,66.7,17,,963.9834,6.675,22,20,0
149,66.7,38,,797.765,1.9774,22,21,0
194,66.7,154,,809.7832,0,22,22,0
55,66.7,167,,743.2392,0.766,22,23,0
59,66.7,96,,1071.5374,2.625,22,24,0
83,66.7,119,,876.4094,0,22,25,0
111,66.7,175,,687.4124,2.0094,22,26,0
81,66.7,156,,614.676,0,22,27,0
97,66.7,59,,1166.3112,0,22,28,0
27,66.7,142,,869.7676,0,22,29,0
80,66.7,66,,1076.6966,0,22,30,0
70,66.7,124,,769.7804,0.234,22,31,0
61,66.7,26,,884.0348,6.1274,22,32,4
139,66.7,58,,1040.8178,0,22,33,0
137,66.7,163,,737.0094,2.3214,22,34,3
169,66.7,131,,703.8314,0,22,35,0
0,66.7,127,,1188.5248,0,22,36,0
68,66.7,66,,828.0286,2.1258,22,37,0
52,66.7,144,,829.8568,0,22,38,3
183,66.7,94,,680.094,0,22,39,4
57,66.7,61,,977.1024,0,22,40,1
94,66.5,0,,1313.1388,5.7166,23,1,3
174,66.5,8,,912.7002,0,23,2,1
97,66.5,5,,1214.431,0,23,3,3
103,66.5,27,,1244.4382,2.4,23,4,1
143,66.5,50,,1013.8248,10.4126,23,5,1
163,66.5,70,,931.191,0,23,6,3
162,66.5,95,,1139.9476,0.4858,23,7,4
138,66.5,110,,1049.6172,1.2256,23,8,3
107,66.5,117,,1077.6752,5.6242,23,9,0
97,66.5,104,,899.9226,0,23,10,0
114,66.5,93,,896.8276,0,23,11,0
121,66.5,75,,1055.1594,7.1166,23,12,0
178,66.5,153,,677.9018,3.6366,23,13,4
148,66.5,176,,676.9946,0,23,14,0
7,66.5,178,,1038.1236,0,23,15,0
2,66.5,168,,1037.6998,2.1712,23,16,0
17,66.5,116,,1150.527,0,23,17,0
31,66.5,41,,1045.4458,0,23,18,0
116,66.5,146,,744.6568,0,23,19,0
118,66.5,17,,958.3148,0,23,20,0
149,66.5,38,,795.0598,0,23,21,0
194,66.5,154,,828.757,18.9738,23,22,0
55,66.5,167,,746.2838,3.0446,23,23,0
59,66.5,96,,1074.8036,3.2662,23,24,4
83,66.5,119,,878.3118,1.9024,23,25,0
111,66.5,175,,693.5062,6.0938,23,26,0
81,66.5,156,,610.9596,0,23,27,0
97,66.5,59,,1176.1482,9.837,23,28,0
27,66.5,142,,867.2552,0,23,29,3
80,66.5,66,,1103.2722,26.5756,23,30,0
70,66.5,124,,770.8198,1.0394,23,31,3
61,66.5,26,,875.655,0,23,32,0
139,66.5,58,,1050.681,9.8632,23,33,0
137,66.5,163,,739.6308,2.6214,23,34,0
169,66.5,131,,700.8514,0,23,35,0
0,66.5,127,,1193.3052,4.7804,23,36,0
68,66.5,66,,826.3028,0,23,37,4
52,66.5,144,,828.2664,0,23,38,4
183,66.5,94,,678.4212,0,23,39,3
57,66.5,61,,972.2976,0,23,40,4
94,66.3,0,,1314.35,1.2112,24,1,0
174,66.3,8,,907.789,0,24,2,0
97,66.3,5,,1213.981,0,24,3,0
103,66.3,27,,1240.1732,0,24,4,0
143,66.3,50,,1020.6016,6.7768,24,5,0
163,66.3,70,,930.9484,0,24,6,4
162,66.3,95,,1143.1476,3.2,24,7,0
138,66.3,110,,1041.6686,0,24,8,3
107,66.3,117,,1078.7382,1.063,24,9,0
97,66.3,104,,900.1518,0.2292,24,10,0
114,66.3,93,,900.5966,3.769,24,11,0
121,66.3,75,,1051.5332,0,24,12,0
178,66.3,153,,673.7172,0,24,13,0
148,66.3,176,,683.528,6.5334,24,14,0
7,66.3,178,,1045.8882,7.7646,24,15,0
2,66.3,168,,1041.6036,3.9038,24,16,3
17,66.3,116,,1150.6098,0.0828,24,17,0
31,66.3,41,,1039.4604,0,24,18,0
116,66.3,146,,752.6864,8.0296,24,19,0
118,66.3,17,,956.2752,0,24,20,0
149,66.3,38,,797.8042,2.7444,24,21,0
194,66.3,154,,819.4094,0,24,22,3
55,66.3,167,,742.8892,0,24,23,0
59,66.3,96,,1068.8822,0,24,24,4
83,66.3,119,,887.1476,8.8358,24,25,1
111,66.3,175,,689.6874,0,24,26,0
81,66.3,156,,605.271,0,24,27,0
97,66.3,59,,1177.3644,1.2162,24,28,0
27,66.3,142,,869.2572,2.002,24,29,3
80,66.3,66,,1129.3772,26.105,24,30,0
70,66.3,124,,769.3466,0,24,31,2
61,66.3,26,,868.5536,0,24,32,1
139,66.3,58,,1044.3848,0,24,33,3
137,66.3,163,,745.5974,5.9666,24,34,0
169,66.3,131,,707.297,6.4456,24,35,0
0,66.3,127,,1185.679,0,24,36,0
68,66.3,66,,827.0628,0.76,24,37,0
52,66.3,144,,831.9386,3.6722,24,38,3
183,66.3,94,,678.8816,0.4604,24,39,0
57,66.3,61,,973.3714,1.0738,24,40,0
94,66.1,0,,1322.3724,8.0224,25,1,0
174,66.1,8,,902.5556,0,25,2,3
97,66.1,5,,1207.4936,0,25,3,0
103,66.1,27,,1235.4204,0,25,4,3
143,66.1,50,,1015.632,0,25,5,3
163,66.1,70,,928.0968,0,25,6,0
162,66.1,95,,1152.776,9.6284,25,7,0
138,66.1,110,,1039.4886,0,25,8,0
107,66.1,117,,1078.0692,0,25,9,0
97,66.1,104,,899.4744,0,25,10,0
114,66.1,93,,892.7104,0,25,11,1
121,66.1,75,,1043.2142,0,25,12,4
178,66.1,153,,670.6594,0,25,13,0
148,66.1,176,,687.2474,3.7194,25,14,0
7,66.1,178,,1045.049,0,25,15,0
2,66.1,168,,1043.5286,1.925,25,16,0
17,66.1,116,,1149.9058,0,25,17,0
31,66.1,41,,1039.975,0.5146,25,18,0
116,66.1,146,,753.6614,0.975,25,19,0
118,66.1,17,,943.0814,0,25,20,0
149,66.1,38,,799.9774,2.1732,25,21,3
194,66.1,154,,820.6952,1.2858,25,22,3
55,66.1,167,,744.0624,1.1732,25,23,3
59,66.1,96,,1073.6072,4.725,25,24,0
83,66.1,119,,889.0214,1.8738,25,25,0
111,66.1,175,,683.9342,0,25,26,0
81,66.1,156,,605.4736,0.2026,25,27,0
97,66.1,59,,1173.6726,0,25,28,0
27,66.1,142,,864.4734,0,25,29,4
80,66.1,66,,1143.799,14.4218,25,30,4
70,66.1,124,,770.018,0.6714,25,31,1
61,66.1,26,,871.968,3.4144,25,32,0
139,66.1,58,,1047.2176,2.8328,25,33,3
137,66.1,163,,749.0212,3.4238,25,34,0
169,66.1,131,,706.2884,0,25,35,0
0,66.1,127,,1180.3118,0,25,36,0
68,66.1,66,,823.777,0,25,37,1
52,66.1,144,,832.2434,0.3048,25,38,1
183,66.1,94,,684.194,5.3124,25,39,2
57,66.1,61,,969.0882,0,25,40,3
94,65.9,0,,1310.15,0,26,1,3
174,65.9,8,,898.2862,0,26,2,3
97,65.9,5,,1212.9062,5.4126,26,3,0
103,65.9,27,,1227.4812,0,26,4,0
143,65.9,50,,1012.8712,0,26,5,0
163,65.9,70,,933.6654,5.5686,26,6,0
162,65.9,95,,1159.0888,6.3128,26,7,0
138,65.9,110,,1044.72,5.2314,26,8,0
107,65.9,117,,1080.2602,2.191,26,9,0
97,65.9,104,,897.4496,0,26,10,0
114,65.9,93,,886.8052,0,26,11,0
121,65.9,75,,1044.3238,1.1096,26,12,4
178,65.9,153,,664.521,0,26,13,0
148,65.9,176,,694.603,7.3556,26,14,0
7,65.9,178,,1060.8784,15.8294,26,15,0
2,65.9,168,,1045.392,1.8634,26,16,4
17,65.9,116,,1163.9366,14.0308,26,17,0
31,65.9,41,,1041.1104,1.1354,26,18,0
116,65.9,146,,765.3388,11.6774,26,19,0
118,65.9,17,,950.0938,7.0124,26,20,0
149,65.9,38,,787.767,0,26,21,0
194,65.9,154,,807.6238,0,26,22,4
55,65.9,167,,743.2678,0,26,23,0
59,65.9,96,,1070.7196,0,26,24,0
83,65.9,119,,898.9262,9.9048,26,25,0
111,65.9,175,,682.228,0,26,26,3
81,65.9,156,,612.628,7.1544,26,27,0
97,65.9,59,,1177.7356,4.063,26,28,1
27,65.9,142,,861.0876,0,26,29,0
80,65.9,66,,1155.9868,12.1878,26,30,0
70,65.9,124,,768.6824,0,26,31,0
61,65.9,26,,870.8434,0,26,32,0
139,65.9,58,,1054.4658,7.2482,26,33,0
137,65.9,163,,753.9046,4.8834,26,34,0
169,65.9,131,,715.5484,9.26,26,35,0
0,65.9,127,,1189.9184,9.6066,26,36,0
68,65.9,66,,821.8628,0,26,37,4
52,65.9,144,,838.5494,6.306,26,38,0
183,65.9,94,,687.0336,2.8396,26,39,0
57,65.9,61,,981.9312,12.843,26,40,0
94,65.7,0,,1331.1888,21.0388,27,1,0
174,65.7,8,,894.6362,0,27,2,0
97,65.7,5,,1222.0374,9.1312,27,3,0
103,65.7,27,,1212.5216,0,27,4,0
143,65.7,50,,1006.2302,0,27,5,0
163,65.7,70,,926.6788,0,27,6,4
162,65.7,95,,1156.4904,0,27,7,0
138,65.7,110,,1044.7028,0,27,8,0
107,65.7,117,,1079.7444,0,27,9,4
97,65.7,104,,895.1752,0,27,10,4
114,65.7,93,,884.1398,0,27,11,0
121,65.7,75,,1040.712,0,27,12,0
178,65.7,153,,670.3538,5.8328,27,13,4
148,65.7,176,,695.4752,0.8722,27,14,0
7,65.7,178,,1056.5862,0,27,15,4
2,65.7,168,,1041.669,0,27,16,1
17,65.7,116,,1169.777,5.8404,27,17,4
31,65.7,41,,1043.2542,2.1438,27,18,0
116,65.7,146,,766.282,0.9432,27,19,0
118,65.7,17,,940.0938,0,27,20,0
149,65.7,38,,782.1794,0,27,21,0
194,65.7,154,,813.1072,5.4834,27,22,3
55,65.7,167,,745.5786,2.3108,27,23,1
59,65.7,96,,1066.9394,0,27,24,3
83,65.7,119,,902.3524,3.4262,27,25,4
111,65.7,175,,686.2842,4.0562,27,26,0
81,65.7,156,,617.8812,5.2532,27,27,3
97,65.7,59,,1168.142,0,27,28,0
27,65.7,142,,864.6952,3.6076,27,29,3
80,65.7,66,,1164.927,8.9402,27,30,0
70,65.7,124,,766.7306,0,27,31,3
61,65.7,26,,871.6318,0.7884,27,32,0
139,65.7,58,,1063.5014,9.0356,27,33,0
137,65.7,163,,760.1808,6.2762,27,34,0
169,65.7,131,,714.257,0,27,35,0
0,65.7,127,,1198.3118,8.3934,27,36,0
68,65.7,66,,823.2914,1.4286,27,37,0
52,65.7,144,,843.9758,5.4264,27,38,0
183,65.7,94,,684.0918,0,27,39,1
57,65.7,61,,986.0264,4.0952,27,40,0
94,65.5,0,,1311.4666,0,28,1,0
174,65.5,8,,902.9584,8.3222,28,2,0
97,65.5,5,,1228.0688,6.0314,28,3,0
103,65.5,27,,1200.8158,0,28,4,0
143,65.5,50,,995.4784,0,28,5,0
163,65.5,70,,919.9618,0,28,6,0
162,65.5,95,,1152.4332,0,28,7,0
138,65.5,110,,1045.0514,0.3486,28,8,0
107,65.5,117,,1074.9262,0,28,9,0
97,65.5,104,,891.2556,0,28,10,0
114,65.5,93,,886.1018,1.962,28,11,0
121,65.5,75,,1031.8002,0,28,12,3
178,65.5,153,,665.975,0,28,13,3
148,65.5,176,,698.578,3.1028,28,14,0
7,65.5,178,,1052.2528,0,28,15,0
2,65.5,168,,1039.2172,0,28,16,4
17,65.5,116,,1159.7192,0,28,17,0
31,65.5,41,,1043.2688,0.0146,28,18,0
116,65.5,146,,761.866,0,28,19,3
118,65.5,17,,940.802,0.7082,28,20,3
149,65.5,38,,778.1216,0,28,21,0
194,65.5,154,,809.119,0,28,22,0
55,65.5,167,,743.0714,0,28,23,0
59,65.5,96,,1073.7554,6.816,28,24,4
83,65.5,119,,895.7476,0,28,25,4
111,65.5,175,,685.2718,0,28,26,1
81,65.5,156,,619.1748,1.2936,28,27,3
97,65.5,59,,1162.9776,0,28,28,4
27,65.5,142,,864.1456,0,28,29,4
80,65.5,66,,1152.0672,0,28,30,0
70,65.5,124,,766.7054,0,28,31,4
61,65.5,26,,869.2464,0,28,32,0
139,65.5,58,,1057.7444,0,28,33,0
137,65.5,163,,755.807,0,28,34,0
169,65.5,131,,710.0026,0,28,35,0
0,65.5,127,,1193.5248,0,28,36,0
68,65.5,66,,822.3486,0,28,37,4
52,65.5,144,,842.2758,0,28,38,0
183,65.5,94,,687.7896,3.6978,28,39,0
57,65.5,61,,979.4836,0,28,40,0
94,65.3,0,,1312.6166,1.15,29,1,4
174,65.3,8,,910.6056,7.6472,29,2,0
97,65.3,5,,1227.1752,0,29,3,0
103,65.3,27,,1199.4494,0,29,4,4
143,65.3,50,,996.4106,0.9322,29,5,0
163,65.3,70,,919.1774,0,29,6,0
162,65.3,95,,1149.8016,0,29,7,0
138,65.3,110,,1050.103,5.0516,29,8,4
107,65.3,117,,1070.8542,0,29,9,3
97,65.3,104,,890.1856,0,29,10,4
114,65.3,93,,883.8914,0,29,11,3
121,65.3,75,,1034.005,2.2048,29,12,1
178,65.3,153,,670.6134,4.6384,29,13,3
148,65.3,176,,684.9142,0,29,14,0
7,65.3,178,,1037.449,0,29,15,3
2,65.3,168,,1038.4,0,29,16,0
17,65.3,116,,1145.323,0,29,17,0
31,65.3,41,,1040.2458,0,29,18,0
116,65.3,146,,749.5978,0,29,19,0
118,65.3,17,,931.3144,0,29,20,0
149,65.3,38,,779.4948,1.3732,29,21,0
194,65.3,154,,816.488,7.369,29,22,4
55,65.3,167,,746.0838,3.0124,29,23,0
59,65.3,96,,1077.0304,3.275,29,24,3
83,65.3,119,,887.8832,0,29,25,0
111,65.3,175,,683.8374,0,29,26,0
81,65.3,156,,625.838,6.6632,29,27,0
97,65.3,59,,1160.8276,0,29,28,4
27,65.3,142,,859.0284,0,29,29,0
80,65.3,66,,1132.1646,0,29,30,0
70,65.3,124,,763.9126,0,29,31,1
61,65.3,26,,872.0376,2.7912,29,32,0
139,65.3,58,,1058.1166,0.3722,29,33,0
137,65.3,163,,749.4404,0,29,34,0
169,65.3,131,,697.6284,0,29,35,0
0,65.3,127,,1191.174,0,29,36,0
68,65.3,66,,817.7544,0,29,37,0
52,65.3,144,,840.7986,0,29,38,0
183,65.3,94,,689.4666,1.677,29,39,0
57,65.3,61,,974.1454,0,29,40,0
94,65.1,0,,1283.172,0,30,1,0
174,65.1,8,,913.9472,3.3416,30,2,0
97,65.1,5,,1203.6752,0,30,3,0
103,65.1,27,,1214.3662,14.9168,30,4,0
143,65.1,50,,1006.1106,9.7,30,5,4
163,65.1,70,,909.4312,0,30,6,0
162,65.1,95,,1149.1382,0,30,7,3
138,65.1,110,,1048.42,0,30,8,3
107,65.1,117,,1063.6932,0,30,9,0
97,65.1,104,,885.612,0,30,10,0
114,65.1,93,,886.3776,2.4862,30,11,0
121,65.1,75,,1038.1264,4.1214,30,12,0
178,65.1,153,,668.327,0,30,13,0
148,65.1,176,,690.2004,5.2862,30,14,0
7,65.1,178,,1042.045,4.596,30,15,0
2,65.1,168,,1039.8328,1.4328,30,16,0
17,65.1,116,,1129.9154,0,30,17,0
31,65.1,41,,1034.4,0,30,18,3
116,65.1,146,,743.9934,0,30,19,0
118,65.1,17,,944.4144,13.1,30,20,0
149,65.1,38,,774.5732,0,30,21,0
194,65.1,154,,811.0308,0,30,22,0
55,65.1,167,,747.6,1.5162,30,23,0
59,65.1,96,,1080.0484,3.018,30,24,3
83,65.1,119,,875.638,0,30,25,3
111,65.1,175,,684.775,0.9376,30,26,3
81,65.1,156,,621.1746,0,30,27,0
97,65.1,59,,1162.0518,1.2242,30,28,0
27,65.1,142,,860.8504,1.822,30,29,0
80,65.1,66,,1120.9036,0,30,30,0
70,65.1,124,,763.5074,0,30,31,0
61,65.1,26,,862.5652,0,30,32,3
139,65.1,58,,1034.0254,0,30,33,4
137,65.1,163,,751.488,2.0476,30,34,0
169,65.1,131,,686.7542,0,30,35,3
0,65.1,127,,1184.3314,0,30,36,1
68,65.1,66,,814.1516,0,30,37,1
52,65.1,144,,844.8324,4.0338,30,38,4
183,65.1,94,,681.225,0,30,39,1
